	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXN2	FOXO3	GTF2B	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POGK	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YBX3	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF22	ZNF267	ZNF274	ZNF281	ZNF32	ZNF322	ZNF37A	ZNF385A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A	ZNF780A
Leukocyte_transendothelial_migration	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0102099027161	1	1	1	1	0.0049848288019	1	1	1	1	1	0.0104211200219	1	1	1	1	1	1	0.0781278323888	1	1	1	1	1	1	1	1	1	1	1	0.0806220627146	1	0.039982481806	1	1	1	1	1	1	1	1	0.0597708941806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0636861308632	1	1	1	0.0393733560759	1	1	0.0211742056104	1	1	1	1	1	1	1	0.0143554131122	1	1	1	1	1	1	0.0938602183203	1	1	1	1	0.0129320244961	1	1	1	1	0.0192504405455	1	1	1	1	1	0.000254573305528	1	1	1	1	1	1	1
Long-term_potentiation	1	1	1	1	0.0372145556278	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0766795456687	1	1	1	1	1	1	0.0189502478473	1	0.0696085067908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Lysosome	1	1	1	1	0.0382843281837	1	1	0.00191138333932	0.0174106042409	0.00940798272093	1	1	1	1	0.0346085279	1	0.0418587968586	1	1	1	1	1	1	1	1	1	1	0.0822651629384	0.0371175349418	1	1	0.0119988543018	1	1	1	1	1	1	1	1	1	0.0327237086995	1	1	1	1	1	1	1	1	1	0.0398940102486	1	1	1	1	1	0.00127381340824	1	1	1	1	1	0.00216173039477	0.0516121581549	1	1	0.0111884793693	1	1	0.0108720511145	1	1	0.0317466695556	1	1	1	1	0.0209344546034	1	1	0.0104976063809	1	1	0.0418587968586	1	1	1	1	1	1	1	0.0368220780631	1	0.0145598753832	1	1	0.00486091127014	1	1	1	1	1	1	1	1	1	1	0.000778315946729	1	1	1	1	1	0.00865715029138	0.00598381759293	1	1	1	1	1	1	1	1	1	1
MAPK_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0596283273517	1	1	1	1	0.0858697397326	1	1	1	0.0157940181066	1	1	1	1	1	1	1	1	1
Malaria	0.0446822206175	1	0.00420402595764	1	0.0162929532489	0.0214781617755	1	1	0.022603860542	2.81016865699e-05	0.00722493124476	1	1	1	1	1	1	1	1	1	0.0028799431986	1	1	1	1	1	0.00130041963694	1	1	1	1	1	1	1	1	1	0.0317560684341	1	1	1	0.0764787430318	0.00161595627874	0.055100140197	1	1	1	0.0356107940953	1	1	1	1	1	1	1	0.018479450807	1	1	0.0609718854805	1	1	1	1	1	0.0577766669331	1	1	1	1	1	0.0526689675514	1	1	0.00495241997838	0.0192445727216	0.0822364674031	0.00393936054936	0.0624053656997	1	0.0290271857908	1	0.00229946458826	1	0.0283448901598	1	1	1	0.00256099421793	0.0317560684341	1	0.0906307486664	0.0283448901598	0.0069850200368	0.00980423762	1	0.00966153360313	1	1	0.0114802948706	1	0.00521619082087	1	1	1	1	1	1	1	1	1	0.00461756293728	1	1	1	0.0489092851035	1	1	1	1	1	1	1	1	0.0166556878385	1	1	1
Measles	1	0.0328487647927	1	1	1	1	1	1	1	0.017414307353	1	0.0067769019727	1	1	0.0455567219536	1	1	1	1	0.00287064616999	0.0735488129518	1	1	1	1	1	0.0340295197792	1	1	1	1	1	1	0.0674887981215	1	1	0.00228365931196	1	1	1	0.038901517515	1	2.34861076065e-05	1	0.025593601213	4.46191182135e-06	4.51996217088e-06	1.75564316977e-05	2.00846935561e-06	1	0.00018188582388	1	1	1	1	1	1	0.0905938674895	1	1	1	1	0.0453045239498	1	1	0.0150340915132	1	0.0970091322144	1	0.000971126171734	1	1	0.000710532267828	0.0547285658198	0.018492420169	9.9495147754e-07	1	1	0.0353234360436	0.00165032314727	1	1	5.14292204654e-05	1	1	1	1	0.00987203380656	1	0.00015382167395	5.14292204654e-05	7.9089876068e-05	0.000689777360108	0.0118405250767	1	1	1	0.0294513167768	1	1	1	1	1	1	0.041748374099	1	0.0838941860932	1	1	1	1	1	1	1	1	1	0.0132928598831	1	1	1	0.0103017628163	1	1	1	1	1
Melanogenesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0374732679729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Melanoma	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00203746118401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352260563065	1	1	1	1	1	1	1	1	1	1	1	1	0.0782787900707	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0301627826662	1	1	1	1	1	1	0.00855957384083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_xenobiotics_by_cytochrome_P450	1	0.00367759444607	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mineral_absorption	0.00452670816089	1	0.00420402595764	0.0671565785297	1	1	1	0.0177333372951	1	1	1	0.0888342641559	0.00109863553188	1	1	1	1	0.00182939859319	1	1	1	0.0258599094176	1	1	1	1	3.56028854156e-05	0.0317560684341	1	0.00899041074301	1	1	1	1	1	1	3.29993468107e-07	0.0426229635633	1	0.000110639722967	0.00713279208609	1.00719926391e-05	0.055100140197	1	1	1	1	1	1	1	0.0682292840383	1	4.24400235666e-06	3.7897255889e-08	1	1	1	1	1	1	0.00915835365182	0.0467779146559	1	1	1.39587108539e-09	3.95807977316e-05	1	1	1	1	1	1	1	1.95955989202e-05	0.000499084034644	0.000957617619052	1	1	0.0290271857908	1	1	0.0510755813813	1	1	1	1	1	1	0.00194313495335	1	0.0283448901598	0.032585938736	0.00980423762	0.00172037402211	1	1	1	0.0581776313221	1	1	1	1	1	1	2.28987738724e-05	1	1	1	1	1	1	0.00318349958144	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOD-like_receptor_signaling_pathway	1	0.0987980207897	0.00633359790707	1	1	0.00135953993702	1	1	1	8.29278238482e-05	1	1	1	1	0.0477825488348	1	1	1	1	1	0.00488904008387	1	1	1	0.0286119566454	1	0.00306801350354	0.00824315910753	1	0.0148495079462	1	1	1	1	1	1	0.0459103522162	1	1	1	0.0155327656772	0.0210429564323	0.00608522821149	1	1	1	0.0143225075537	1	0.00286921253942	1	1	1	0.00161595627652	1	0.000449114105475	1	1	1	1	1	0.0587262368664	0.060687170681	1	1	1	1	1	1	0.00681291918366	0.0871369422318	1	1	0.0399925716123	0.0337694309252	0.00634723603233	0.00276330847369	1	1	0.0460055600564	0.00139624295519	0.0939719977683	0.00837810051324	0.0107245921569	0.0152088144321	0.0108806141863	0.0136955552992	1	0.0459103522162	0.0239699937084	0.0468866167471	0.000349552334745	1	0.000748216435376	1	0.00274367922703	1	1	0.0188240403619	1	0.063397540582	1	1	0.00212584506531	1	0.051384328406	1	0.0746345482958	1	1	0.000198796444398	0.00837810051324	1	1	1	1	1	0.02015377602	1	1	1	1	1	1	1	0.000525995976092	1
Natural_killer_cell_mediated_cytotoxicity	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0951634634594	1	1	1	1	1	0.0800643489969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.050333876382	1	1	0.0316512820269	1	1	0.0939745942956	1	1	0.0390933531762	1	0.0410450848956	1	0.0377800073698	0.0722609551627	1	1	1	0.0393557439076	1	0.0915840633512	1	0.0461093988763	1	1	0.0773696238638	1	1	1	1	1	1	1	1	1	1	1	0.0882711068785	1	1	1	1	1	1	0.0708687018196	1	1	1	1	1	1	0.04667654517	1	1	1	1	1
Neuroactive_ligand-receptor_interaction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0804183381468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0762293883814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neurotrophin_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0615156195205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0420109624016	1	1	1	0.0940693947931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0566617950766	1	0.0942774569255	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nicotinate_and_nicotinamide_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0864647813134	1	0.0478819488186	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0989702427501	1	0.0323409631828	1	1	1	1	1	0.0645153325259	1	0.0776772844217	1	1	1	1	1	1	0.0715921677535	1	1	0.0581652278036	1	1	1	1	1	1	1	1	0.0769434341525	1	1	1	0.0397144808994	0.0890300202018	0.00768530503477	1	1	1	0.00522033834362	0.0103685394814	1	1	1	1	1	1	1	1	0.0497338084166	0.0185176275575	0.0207876586867	0.0257729238125	1	0.00772213389176	1	1	0.0692052158305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0128925156593	1	1	1	1	1	1	1	1	1	1	1	1
Nitrogen_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0747781182023	1	1	1	1	0.0525810974814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0617566037917	1	1	1	1	1	1	1	1	1	1	1	0.0627759565159	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00608938111049	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Notch_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0828386858839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nucleotide_excision_repair	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0473149007193	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Oocyte_meiosis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00461629426195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.045222186161	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Osteoclast_differentiation	1	0.0291357091139	1	1	0.00233609632832	0.0545664714989	0.0689342479912	0.0526163004696	1	7.19761333826e-05	1	0.000336910599877	1	0.0578496713796	1	1	1	1	1	1	0.00401687720883	1	1	0.0712900263443	0.0430917227719	1	2.11735710788e-05	0.0315856214275	1	6.58757680339e-06	1	1	1	1	1	1	0.0315856214275	1	1	0.0347546325288	0.000642974303166	1	6.80720102419e-05	1	0.00310990733036	0.012926300002	0.00124343485539	1	0.00137672626643	0.00780778833767	0.00063687405873	1	1	1	0.000530594783675	0.000183248041995	0.027847803076	0.00201732576384	1	1	0.00223895158055	0.0113194577952	1	0.0169593012032	0.0614431150187	1	1	0.013584815604	0.0103614948087	1.46927153813e-05	1	1	0.00753799338717	0.00201684227733	9.66606595143e-06	5.08945396827e-07	1	1	7.40774110708e-06	0.00121324741713	0.0320025824804	0.00217122090545	0.000712175694564	0.0650786584391	1	1	1	1	0.0477580017759	1.25468127099e-06	3.53250224852e-05	0.00100155012915	0.00630564974692	0.0431612818411	4.91014458184e-05	1	1	0.0250428882587	1	1	1	0.00197222684717	1	1	0.0120709294	1	1	1	1	0.0277639434513	0.0651385584997	1	1	0.0614431150187	1	1	0.0842534298471	1	1	0.0273430630684	0.000260548325397	1	1	1	1	1
Oxidative_phosphorylation	1	1	1	0.0953617632634	1	1	0.000340279398922	0.000505102615521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00937106106934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046083534573	0.0147528757493	1	0.00601695746526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00305771331323	1	1	3.42956905997e-06	1	1	1	1	1	1	1	1	1	7.4932867602e-06	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0782563087728	1	1	1	1	1	1	1	1	0.0625865225724	1	1	1	1	0.0126042603771	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPAR_signaling_pathway	0.0113404499578	1	1	0.0209869496321	1	1	0.0948319731701	1	0.0416532131093	7.39482646372e-06	0.0136729482309	0.000621610919074	1	1	1	1	1	1	1	1	0.0503629179663	1	1	1	1	0.00879768615105	0.000492533383458	1	1	0.000939716183578	1	0.0051130418041	0.00291087431272	0.0468324637984	1	1	0.000374608248775	0.0766867968446	1	0.0297480860103	0.000275860002281	0.0340094502398	0.00369452872924	1	1	0.0213669995063	0.00165184132719	1	0.000161548121918	1	0.0422649475187	1	1	0.0335190491348	1	1	1	1	1	1	0.000188985187396	0.0838013370782	1	1	0.0874320263293	1	1	0.0309639537074	1	0.000484397443151	1	1	0.000867449069983	1	0.000508357558016	0.000214582375381	0.0187888428485	1	3.05730634337e-05	0.052859733348	0.00182923206693	1	0.0224781634464	1	1	1	1	0.015569918248	1	0.00930159645856	0.00536619930394	0.0885537232944	0.00225200132295	1	1	0.0388658986567	0.0309639537074	0.00753770736478	1	1	1	0.000730752422575	1	1	0.00662759726616	1	1	0.00491253684531	1	1	1	1	1	1	1	1	0.0284907735515	1	1	3.43407721561e-05	1	1	0.0309639537074	0.0103164961672	0.0766867968446	1
Parkinson's_disease	0.0543599053678	1	1	0.0937072754598	1	1	0.000326464600667	9.5242837177e-06	1	1	1	0.0528239824453	1	1	1	0.0068826123652	1	1	1	1	1	1	1	0.00917634733103	1	0.0277639434513	1	1	1	1	1	1	1	0.060390790809	1	1	1	0.0509754122505	1	1	1	1	1	1	1	0.012926300002	0.0141367338547	1	0.00137672626643	1	1	1	0.0257131199972	1	0.0551431105398	1	1	0.00794912769379	1	1	0.0931982672914	1	1	0.00042065942078	0.0614431150187	1	3.32576758766e-06	1	1	1	1	1	1	0.0455646560764	1	1	7.0778910255e-06	1	1	0.0802425811316	1	1	1	1	1	1	1	1	1	1	0.0285677435978	1	1	1	1	1	1	1	1	0.0614431150187	0.0234724921216	1	1	1	0.00100155012915	1	1	1	1	1	0.0651385584997	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pathogenic_Escherichia_coli_infection	1	1	1	1	1	0.027510465802	1	1	1	1	0.00836548464777	0.0267980094727	1	1	1	1	1	0.0190857122372	1	1	1	1	9.2874596902e-10	1	9.07200684721e-05	1	1	8.01100349657e-06	1	0.011684243049	1	1.93248893721e-06	1	1	1	1	1	1	1	3.51537123855e-08	0.00065671820807	0.000204213799084	1	1	1	1	1	1	1	0.000324905560889	0.0815816709729	1	1	1	1	1	0.00263977020339	1	0.00835740925824	1	0.045680982037	1	1	0.0660212052056	1	1	1	1	0.00559939950072	0.0686988551147	1	1	1	0.0258558876583	0.0979187213465	1	1	1	1	0.000914606840093	1	1	0.00801038828393	1	0.000399496435901	1	1	1	1	0.0362236282196	1	1	1	1	1	0.00173581838312	0.0192162275886	1	1	1	1	1	3.39272125227e-06	1	1	1	0.00835740925824	1	0.0137704872242	1	0.000592204020359	1	2.6516759899e-08	1	1	1	1	1	0.00175543176757	1	1	1	1	1	0.0488526184634	0.00297331797922
Pathways_in_cancer	0.0626186583561	1	1	1	1	0.00786290892371	1	1	1	1	1	0.0751731983465	1	1	1	0.000128021299533	1	1	1	1	1	1	1	1	0.0562514319258	1	1	0.0321873422269	1	1	1	1	1	1	1	1	1	1	1	0.0884325991889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00112031779286	1	1	1	1	1	1	1	1	0.0397219170825	1	1	1	0.0810285452532	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0357553934062	1	1	1	1	1	0.0530466646059	1	1	1	1	1	0.0769944419304	1	0.0270441675348	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0570671123657	1
Pentose_and_glucuronate_interconversions	1	0.0333620166128	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0734199363598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Peroxisome	1	1	0.0901287163437	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0105474417228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0330589881608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Phagosome	1	1	1	0.0371563273756	1	4.96485508816e-07	0.0991549701344	1	1	1	0.00615538304459	0.000288644705529	1	6.1698469263e-05	0.060901422178	1	1	0.00468089939199	1	1	1	4.53791482724e-07	5.91656182936e-08	0.0933587896959	0.000780226454376	1	9.56522965279e-08	1.15275142765e-08	1	5.45152811782e-12	1	1.08076030347e-08	1	0.0946939188048	1	1	0.0555593528961	0.0742778791681	1	1.22628521781e-08	2.21154616842e-09	2.3389803816e-07	0.0277081550152	1	6.40877946733e-05	0.00186780972717	0.0326406399985	0.00187627832794	1	0.00214559718286	0.00699989282513	0.00242986821061	1	1	5.29920597103e-06	0.000380259860887	9.67754376499e-05	1.30129278251e-05	0.000963948340259	0.0560683301228	1.51496607481e-08	0.0838573608222	1	0.0282683338315	0.0207929294112	1	1	0.00260329554182	0.0790035191412	1.2689738238e-07	1	1	0.0017653898376	1.28456911774e-10	4.43613930035e-08	5.74208757875e-07	1	1	0.0233044925102	2.70172511363e-07	1.57293111869e-09	0.0939364770395	7.82130340515e-06	1	3.77476967636e-05	7.10005534751e-05	1	0.0169871079815	1	0.000156773802514	0.0582262697536	0.0282209777223	0.0166334918726	0.0689834271869	1	2.95160102015e-06	0.0206030031398	1	1	1	1	1	0.00413833709535	1	0.0100851748112	1	0.00577081300203	1	6.35260893775e-05	1	0.0225316427044	1	4.43500599845e-06	1	1	0.00932517273506	0.000200679971869	1	0.0128346617151	0.0485144376807	1	1	1	0.0040188084317	1	0.0212673575099
Phosphatidylinositol_signaling_system	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0232264116129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Phototransduction	1	1	1	1	0.0370979392502	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0450618590805	1	1	1	1	1	1	1	1	0.0793197420759	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0034312337017	1	0.0587198305158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032823396727	1	1	1	1	1
Porphyrin_and_chlorophyll_metabolism	1	1	1	1	0.0782209444475	1	1	1	1	1	1	0.0625989376854	1	1	1	1	1	0.0760497977538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0782100511941	1	1	1	1	1	1	1	1	1	1	1	1	1	0.012564483987	1	0.0208999921803	1	1	1	1	1	1	1	0.0443277988531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Primary_bile_acid_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0284169461692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0987889329531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Primary_immunodeficiency	1	1	1	1	1	1	1	1	1	1	1	0.035338688619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0599580302698	1	1	1	1	1	1	1	1	0.0162976645411	1	1	0.015064532994	0.0534065078547	0.0366715726951	1	1	0.0264774474555	0.020173760874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0406740859087	1	1	0.0310199893002	1	1	1	0.0783762967657	1	1	1	1	1	1	1	1	1	0.0285519208822	0.00784687924332	0.0498406285873	0.0609014221795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0244730361091	1	1	1	1	1	1	1	1	1	1	1	1
Prion_diseases	1	1	0.00154091445979	1	1	0.0387717897895	1	1	1	0.057251415619	1	1	1	1	1	1	1	1	1	1	1	0.0133735224426	1	1	1	1	0.00612468504031	0.0125862939084	1	1	1	1	1	1	1	0.000361271321403	0.0125862939084	0.0223730427066	1	1	0.000911101060645	0.0502734523565	1	1	0.000624103284562	1	1	0.0386168534949	1	1	1	1	0.0386168534949	1	1	1	1	1	1	1	0.000233342185106	1	1	1	1	1	1	0.00852776733352	1	0.000476400814081	1	1	1	0.000691120329134	0.00555692605333	5.82761779971e-05	1	1	1	0.0190373281969	0.000459134421084	1	1	1	1	0.00525717679752	1	0.0857800043285	1	1	1	1	0.000279252220686	0.000454524786311	1	1	1	0.0240001818584	1	1	1	1	1	1	0.000178233318326	1	1	1	0.0428508719596	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Progesterone-mediated_oocyte_maturation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0222705981519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0549107056857	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0405172247183	1	1	1	1	1	1	1	1	1
