	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	ATF6B	BACH1	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXO3	GTF2B	GTF3A	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT6	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A
Metabolism_of_lipids_and_lipoproteins	1	1	1	1	1	0.0349197806878	1	1	0.0299611091189	1	0.0571832408461	0.0519979291814	0.0109770456519	1	0.0107507125724	1	1	1	1	0.0171111466184	1	1	1	1	1	1	1	1	1	1	1	1	0.0300680799646	1	1	1	0.055934261101	1	0.0502165583753	1	1	0.0632640263573	1	1	0.0993425780864	1	1	0.0355702412155	1	1	1	1	1	1	0.0340743526442	1	1	1	1	1	1	1	0.000575811148812	0.0237244647178	1	1	1	1	1	1	1	1	1	1	1	1	0.0183528605707	1	1	1	1	0.0571832408461	1	1	1	1	1	0.0346122305732	1	1	1	1	1	1	0.0448838823106	1	1	1	1	1	0.0357008354558	1	1	1	1	1	1	1	1	1	1	1	1	0.0150520484377	0.0949795626309	1	1	1	1	1	1
Metabolism_of_mRNA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0262357274092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013131719198	1	1	1	1	1	1	1	1	1	1	1	0.0671427600718	1	1	1	0.0772842954991	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_nitric_oxide	1	1	1	0.0107829902512	1	0.0536586011761	1	1	1	1	1	0.0105325055906	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.01214688736	1	0.00991453190703	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00788936198741	1	1	0.0625660166111	0.0868477519182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0777982635732	0.0103250781485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_nucleotides	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0348339279238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0234234139402	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0735395140652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.081971489457	0.0905713138996	1	0.0341323785497	1	1	1	1	1	1	1	1	1	1	1	1	0.0198457269926	1	1	0.0580843040348	1	1	1	1	0.0460732146263	1	1	1	1	1	0.0802171021528	1	1	1	1	1	1	1	0.0329512921867	1	1	1	1	1	1	1	1
Metabolism_of_polyamines	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0347190708662	1	0.0728299848602	1	1	1	1	1	0.0103841854368	1	1	1	1	0.0281429473094	1	1	1	1	1	1	1	1	1	1	1	0.00805794220271	1	1	1	1	1	0.00495873758279	1	1	0.0132658099164	1	1	1	1	1	1	1	1	0.021278517023	1	1	0.00671535179816	1	0.0334278738063	1	1	1	1	1	1	1	1	1	1	1	0.0103841854368	1	1	1	1	1	1	1	1	1	0.0222345819763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_steroid_hormones_and_vitamins_A_and_D	1	1	1	0.0314797843637	1	0.0274868931606	1	0.0462455825127	1	1	1	0.0477342082138	1	1	0.00027193057723	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0798802522579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054839773008	1	1	1	1	1	1	0.00275282764428	1	0.00737262394222	1	1	1	1	1	0.0949792768589	1	1	1	1	1	1	1	1	1	1	1	1	0.0506421469753	1	1	1	1	1	1	1	1	1	0.0201169727915	1	1	0.000339828545124	1	1	1	1	1	1	1
Metabolism_of_vitamins_and_cofactors	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0215009358967	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0484709591891	1	1	1	1	1	1	1	1	1	0.0201169727915	1	1	0.0714656642544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0549539100475	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0716926079243	0.0218004945697	1	1	1	0.022148032958	1	1	1	1	1	1	1	1	1	0.0773228713139	1	1	1	1	1	1	1	1	1	1	1	1	0.0627431443622	1	1	1	1
Metabolism_of_water-soluble_vitamins_and_cofactors	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0215009358967	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0484709591891	1	1	1	1	1	1	1	1	1	0.0201169727915	1	1	0.0714656642544	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0549539100475	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0716926079243	0.0218004945697	1	1	1	0.022148032958	1	1	1	1	1	1	1	1	1	0.0773228713139	1	1	1	1	1	1	1	1	1	1	1	1	0.0627431443622	1	1	1	1
Metal_ion_SLC_transporters	1	1	1	1	1	1	0.0121432524799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00171310658512	1	1	1	0.0573117979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.037801170783	1	1	1	1	1	1	1	0.00764212592709	1	1	1	1	1	1	0.0697428698969	0.0964837924701	1	1	1	0.0647528385642	1	1	1	1	1	1	1	1	1	1	1	1	0.0865348984929	1	1	1	1	1	1	0.0370002071249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methionine_salvage_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.03625518682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0213270556985	1	1	1	1	1	1	1	1	0.0297291118264	1	1	0.0132914638838	1	0.0409994432221	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mitotic_G1-G1/S_phases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0875496944388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mitotic_G2-G2/M_phases	1	1	1	1	1	0.068276450142	1	1	1	1	1	1	1	1	1	1	0.0208027268436	1	1	1	1	1	1	1	0.0435948867108	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0166356740091	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0412414633882	1	1	1	1	1	1	1	1	1	1	0.0439635899125	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00234366106556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00673492135206	1	1	1	1	0.0202260105438	1	0.052653245518	0.0127856766921	1	0.0586271295562	1	1	1	1	1	1	1	1	1
Mitotic_M-M/G1_phases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027080816837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0687025528993	1	1	1	1	1	1	1	0.0665214543329	1	0.0687025528993	1	1	1	1	1	1	1	1	1
Mitotic_Prophase	1	1	1	1	1	0.0499935038045	1	1	1	1	1	1	1	1	1	1	0.0540213548759	1	1	1	1	1	1	1	0.0187368769033	1	1	1	1	0.0591725468501	1	1	1	1	1	1	1	1	0.00337830419528	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0125299531512	1	1	1	1	1	1	1	1	1	1	0.0134265553385	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000623504854345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00185069061816	1	1	0.0933632865519	1	0.0283873050998	1	0.0163320364248	0.00529019281955	1	0.0255540681812	1	1	1	1	1	1	1	1	1
Muscle_contraction	1	1	1	1	1	1	1	1	1	1	1	0.0967383717567	1	1	1	1	1	1	1	1	1	1	0.0202472996154	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0141327855444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0484241480729	1	1	1	1	1	1	1	1	1	0.00123158373918	1	0.0351595355092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MyD88_dependent_cascade_initiated_on_endosome	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0267935101682	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N-cadherin_signaling_events	1	1	1	1	1	1	1	1	1	1	0.0804223717956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0960762225661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAD_biosynthesis_II_(from_tryptophan)	1	1	1	1	1	1	1	0.00634434400953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0353706887765	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.078717508827	1	1	1	1	1	1	1	1	0.0161021137487	1	1	1	1	1	1	1	1	0.05597451868	1	0.032677495626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NEP/NS2_Interacts_with_the_Cellular_Export_Machinery	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0837235256215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NF-kB_is_activated_and_signals_survival	1	1	1	1	1	1	1	1	1	1	1	0.0214160243047	1	1	1	1	1	1	1	1	1	1	0.00401085542208	1	1	1	1	1	0.0292757327887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00374307258575	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00496908567591	1	0.000852887514055	1	1	0.0710341023399	1	1	1	1	1	0.017218662192	1	1	1	1	1	1	0.0366627773848	0.017218662192	1	1	1	1	0.00698510106942	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00323398182444	1	1	1	1
NOD1/2_Signaling_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0931299656895	1	1	1	0.0865348984929	1	0.0444486404294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.071774657974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOTCH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0313128961067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352328718749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0482659365139	1	0.0553507258633	0.0954281516304	0.098713551603	0.0940283369456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018041940379	0.0521945906223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352328718749	1	1	1	1	1	1	1	1
Nectin_adhesion_pathway	1	1	1	1	1	1	1	1	1	0.0994533105083	1	0.0970917245279	1	0.00363739090782	1	1	1	1	1	1	1	1	1	1	0.036691942062	1	0.0246105562512	1	1	0.0155908792632	1	0.0154325803244	1	0.0355413748661	0.00608123623679	1.46270186803e-05	1	1	0.0864700747644	1	1	0.0535082613292	1	1	1	0.0413127856202	1	1	0.0151990963678	0.00263530151252	1	0.0113612743685	1	1	1	1	1	0.076649355622	0.0254844047464	1	1	0.0381333746172	1	1	1	0.0156203029084	1	1	0.000436847180728	1	1	0.0339435301163	1	0.0888740111506	1	1	0.0443201522389	0.038028741923	1	0.0613123360242	1	0.0681540487433	1	1	1	1	0.0491921185459	0.0563123862575	1	0.0171134538389	0.0613565704446	1	1	1	1	0.0941454467189	1	1	1	1	0.0541416707216	0.0941454467189	1	1	0.0285633044741	0.0181858015369	1	1	0.0093850184092	1	0.0234019076049	1	1	1	1	1	1	1	0.0713015644137	1	1
Negative_regulators_of_RIG-I/MDA5_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0376787793165	1	1	1	1	1	1	1	1	1	0.0161773761691	1	1	0.0359915613841	0.0144184072356	0.0141327855444	0.00511203839936	1	0.060159602547	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0510181075379	1	1	1	1	0.077584385995	1	1	0.0210911253552	1	1	0.0107641963247	1	1	1	1	1	1	0.0313796938539	0.0107641963247	0.095549459894	0.0144184072356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0303336416363	1	1	1	1	1
Netrin-1_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0391271024264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neuronal_System	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00789473179391	1	1	1	1	1	1	0.00649677495507	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046225931876	1	1	1	1	1	1	1	1	1	1	0.0250777649265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neurotransmitter_Release_Cycle	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0332547014806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0239578331558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nicotinate_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0292757327887	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0710341023399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0211237885951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Noncanonical_Wnt_signaling_pathway	0.0796073739102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0879611317176	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Notch-mediated_HES/HEY_network	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153543268437	1	1	0.0532829377044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0979354852239	1	1	1	0.0447271995583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0577272170292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0769281081653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Notch_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153543268437	1	1	0.0532829377044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0979354852239	1	1	1	0.0447271995583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0577272170292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0769281081653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nuclear_import_of_Rev_protein	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0895923585258	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nucleotide-binding_domain,_leucine_rich_repeat_containing_receptor_(NLR)_signaling_pathways	1	1	1	1	1	1	0.0402788003697	1	1	1	1	0.0664460430311	1	0.0380135049187	1	1	1	1	1	1	0.0570275075972	1	1	1	1	1	1	1	1	1	1	1	0.0233410066723	1	0.0570275075972	1	1	1	1	1	1	0.000340103006119	1	1	1	0.00210663064932	1	0.000381006802344	0.0418539576583	0.0337812275138	1	0.0450732648656	1	1	1	1	1	1	1	1	1	0.0285551005547	1	1	1	1	1	1	1	0.0630300834001	1	1	1	0.0247045791019	0.0318477610837	1	1	0.00392185589587	0.0254023738817	1	1	1	1	1	1	0.0983204985795	0.0570275075972	0.00129706859421	0.000149017037987	0.013273480019	0.013273480019	1	1	0.0961972825847	1	1	1	1	1	1	1	1	1	1	0.0313343813116	1	1	0.00285157886895	1	1	0.0258821853597	1	1	1	1	1	1	1	1	1	1
Opioid_Signalling	1	1	1	1	1	0.0365129320105	1	1	1	1	1	0.0542100973618	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Orc1_removal_from_chromatin	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.077612509691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0774696904501	1	1	0.0367881163908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0459262015658	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0496363560939	1	1	1	1
Osteopontin-mediated_events	0.0125677970931	1	1	1	1	1	1	1	1	1	1	0.00743510143475	1	1	1	1	1	1	1	1	1	1	0.0432794065036	1	1	1	0.0232384969209	1	0.0132063379027	1	1	0.0107640884726	0.0955794990526	1	1	0.0575947901077	1	1	1	0.0122920220482	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0406041970923	1	1	1	1	1	1	0.0209185558967	1	1	1	1	1	1	1	1	0.0369237749828	1	0.0311996968711	1	0.0156390681185	0.00332092543963	1	0.00401356710517	0.0118762963671	1	0.0305876428454	0.032537877977	1	1	1	1	1	0.00404610442752	0.0198300163945	0.032537877977	1	0.000949525475535	1	1	1	1	1	0.012272210224	1	1	1	1	1	1	0.00554762636168	1	1	1	1	1	1	1	1	1	1	1	0.0637283708592	1	1	1	1	1
Other_semaphorin_interactions	1	1	1	1	1	1	1	1	1	1	1	0.0620539755874	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0787119192442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PAR1-mediated_thrombin_signaling_events	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00388403416125	1	1	1	1	1	1	1	1	1	1	0.037409019873	1	0.0258817848464	1	1	0.0162937501103	1	0.0161765846383	1	0.0359764909627	0.00636102830085	1.58143108684e-05	1	1	0.0887987505227	1	1	0.0562494871564	1	1	1	0.0434996036799	1	1	0.0157665500895	0.0028160219477	1	0.0118127966804	1	1	1	1	1	0.0785365866101	0.025861336539	1	1	0.0392314465153	1	1	1	0.0159540539287	1	1	0.000458736188755	1	1	0.0356960436683	1	0.0921069193947	1	1	0.0464445777533	0.0402310100749	1	0.0630762603229	1	0.0694671605343	1	1	1	1	0.050809671467	0.05956160998	1	0.0181725059853	0.0643375445126	1	1	1	1	0.0957383244086	1	1	1	1	0.0559442684448	0.0957383244086	1	1	0.0294532437011	0.0185005746043	1	1	0.00974087415217	1	0.0241203984225	1	1	1	1	1	1	1	0.0725691753192	1	1
PDGFR-alpha_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0639830504895	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PDGFR-beta_signaling_pathway	1	1	1	1	1	1	1	1	1	0.09791788225	1	0.0900193924063	1	0.00323849438531	1	1	1	1	1	1	1	1	1	1	0.0354612075357	1	0.0225073371572	1	1	0.0144207513968	1	0.0141984009029	1	0.0347884024901	0.00561669446369	1.27460648408e-05	1	1	0.0824963231603	1	1	0.0489568541644	1	1	1	0.0376928754499	1	1	0.014246044474	0.00234343132455	1	0.0106054021842	1	1	1	1	1	0.0734226736532	0.024834218239	1	1	0.0362678788751	1	1	1	0.0150492588802	1	1	0.000400770509233	1	1	0.0310407708752	1	0.0834088664138	1	1	0.0407835679619	0.0344040152192	1	0.0583117089456	1	0.065897082526	1	1	1	1	0.0464544363475	0.0509524098852	1	0.015383046721	0.0563898421288	1	1	1	1	0.0913987586244	1	1	1	1	0.0510912033334	0.0913987586244	1	1	0.0270563096271	0.0176445827837	1	1	0.00878820017967	1	0.0221850798193	1	1	1	1	1	1	1	0.0691191545145	1	1
PDGF_receptor_signaling_network	1	1	1	1	1	1	1	1	1	0.0992331917926	1	0.0960584114879	1	0.00357790588793	1	1	1	1	1	1	1	1	1	1	0.036514246665	1	0.0243007447614	1	1	0.0154191021557	1	0.0152510462944	1	0.0354331474837	0.00601294232011	1.43434059193e-05	1	1	0.0858945100682	1	1	0.052839078969	1	1	1	0.0407796893457	1	1	0.0150598575773	0.00259174405613	1	0.0112506472134	1	1	1	1	1	0.076182495251	0.0253907867547	1	1	0.0378625238203	1	1	1	0.0155377151566	1	1	0.00043152241748	1	1	0.0335161968678	1	0.0880783319017	1	1	0.0438009349101	0.0374932695911	1	0.0608769808803	1	0.0678284377002	1	1	1	1	0.0487938103728	0.055521506684	1	0.0168568199565	0.0606277055462	1	1	1	1	0.093749881662	1	1	1	1	0.0536978212588	0.093749881662	1	1	0.0283441168603	0.0181077362905	1	1	0.00929775778349	1	0.0232249372539	1	1	1	1	1	1	1	0.0709869976156	1	1
