	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	FOS	FOXO3	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MTF2	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YBX3	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF385A	ZNF394	ZNF444	ZNF580	ZNF75A	ZNF780A
Matrix_Metalloproteinases	1	0.0281982733743	1	1	1	0.0287752281669	1	1	0.00969468717298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0177123493849	0.00724269957098	1	1	1	1	1	0.0745694403668	1	1	0.0577292844718	0.0417790572993	1	1	1	1	1	1	1	1	1	1	0.0347244196851	1	1	1	0.000277561439917	1	1	1	1	1	1	1	1	0.0222392112926	1	1	1	1	1	1	1	1	1	0.0156125470131	0.0199554796922	1	1	0.033098060165	0.0139898808252	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000222714377214	1	1	1	1	1	1	1	1	1	1	0.0393646101259	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metapathway_biotransformation	1	0.0163612569129	1	1	1	1	1	1	1	1	1	1	0.00408018007641	1	0.0910927802081	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00967942606178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0668208981789	0.0667061793336	1	1	1	1	1	1	0.043205735211	1	1	1	1	1	1	0.0119378319156	1	1	1	1	1	1	1
Mitochondrial_LC-Fatty_Acid_Beta-Oxidation	1	1	1	1	1	1	1	1	1	0.083451458778	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0739028008417	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0627801333983	1	1	1	1	1	1	1	1	1	1	1	0.0627801333983	1	0.0802260421043	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Monoamine_Transport	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0589433282829	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Myometrial_Relaxation_and_Contraction_Pathways	1	1	0.0136789653599	1	1	1	1	1	1	0.0193662805875	1	1	1	1	1	1	1	1	1	1	1	0.0370697974072	1	0.013730187866	1	0.0746327554613	1	1	1	1	1	0.0807986311761	1	1	1	1	1	0.0116303117893	0.0723985057314	1	1	1	1	1	1	1	0.0436254593721	1	1	1	1	1	1	1	1	0.0272568391094	1	1	0.0119421115493	1	1	1	1	1	1	1	1	1	1	0.0127328730764	1	1	1	1	0.0884317448674	1	0.0556092449957	1	1	1	1	1	1	1	1	1	0.0108560467891	1	1	1	0.0436000009308	1	1	1	1	0.0629505359633	1	1	1	1	1	1	1	1	1	1	1	1	0.0296748260649	0.0422590323436	1	1	1	1	1	0.0127328730764	1	1	1	0.0616100946026	1
NAD_Biosynthesis_II_(from_tryptophan)	1	1	1	1	1	1	1	0.00351856272287	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0179297772819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0412140149037	1	1	1	1	1	0.0611482702439	1	1	1	0.00786966069393	1	1	1	1	1	1	1	1	0.0295151639523	1	0.0171630321436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOD_pathway	1	1	0.0023452568812	1	1	0.0656495673185	1	1	1	0.00560679423956	1	1	1	1	0.0277100968237	1	1	1	1	1	1	0.0156657330887	1	1	1	1	1	0.0126527329005	1	0.00408627334178	1	0.080004127694	1	1	1	1	1	0.0152713815531	1	0.00543078312176	1	1	1	0.022103646642	1	0.0406348250093	1	1	1	0.062768709476	1	0.0749389270022	1	1	1	1	1	1	0.02321303622	0.0277100968237	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00606246076422	1	0.0747396141954	0.00178707628666	1	1	1	1	1	1	1	1	1	0.0160698116778	0.00278448427733	0.0251413079809	0.00509062421441	1	0.0201138039611	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7.11399686527e-05	1	1	1	1	0.00139834309707	1	1	1	0.0185614254686	1	1	0.0277100968237	1
NRF2_pathway	1	0.0316899809762	1	1	1	1	0.0584830313414	0.0807298901882	1	0.0371570965184	1	0.00345471278719	1	1	0.0539218863542	1	1	1	1	1	1	0.0302481791713	1	1	1	1	1	0.0177765804973	1	1	1	1	1	1	0.0555122794891	1	0.0616419124364	1	1	1	1	1	1	1	1	1	1	0.00503028253994	1	0.0452733867529	1	1	1	1	0.0161971919249	1	1	1	0.0196754434505	1.65966973662e-05	1	1	0.0208692347763	1	1	1	1	0.0208692347763	0.0150071951271	1	1	0.00526884987896	0.000492010386441	0.0171061264032	0.00643232746073	1	1	1	0.0001562485103	0.0208692347763	0.0148812281678	1	0.0677323885215	0.0598027059823	1	1	1	1	1	0.0037806305463	0.0121459810061	1	1	0.00223291648578	0.00032784747267	1	1	1	0.045022312171	0.0302481791713	1	1	0.000650682976138	1	0.0584830313414	1	0.018849914837	1	1	1	0.0584830313414	1	1	1	1	1	1	1	1	1	1
Notch_Signaling_Pathway	1	1	1	1	1	0.0884650983236	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00682509811596	1	1	0.0418118605185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0390759289695	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0360806606299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153460571494	0.0953023216963	1	1	1	1	1	1	1	1	1	0.0531731423436	1	1	1	1	1	1	1	1	1	1	1	1	0.0809015477006	1
Nuclear_Receptors	0.029350702329	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nuclear_Receptors_in_Lipid_Metabolism_and_Toxicity	1	1	1	1	1	1	1	1	1	1	1	1	0.00911244594158	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0984150579382	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0797312964807	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0889221840075	1	1	1	1
Nucleotide_Metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0536943999734	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Oncostatin_M_Signaling_Pathway	1	1	1	1	0.0367041303831	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0205238168455	1	1	1	1	1	1	1	1	1	1	1	0.099563433381	1	1	1	0.0244732455181	1	1	1	1	1	1	1	0.0318016262244	1	1	1	1	1	1	1	0.0604135489773	1	1	1	1	1	1	1	1	1	1	1	0.0176651772999	1	0.00774849488649	1	1	0.0638196573193	0.05060424973	1	0.0871935992808	0.0621645631381	0.0287305847121	1	1	1	1	1	1	1	0.0933936454325	1	0.0272700494664	0.0599161612398	1	1	0.0352074152881	1	0.0677303426016	1	1	1	1	0.0778896445317	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Osteoclast_Signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0119190312673	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0893978701476	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0355955222042	1	1	1	0.016172369536	1	1	0.0573147819669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Osteopontin_Signaling	1	1	1	1	1	1	1	1	1	0.0464057477286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0660464454846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.086457821908	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0617758042398	1	0.0268774486021	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0239977979784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Ovarian_Infertility_Genes	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0100222725118	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0222392112926	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00511140582448	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.016887609964	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Oxidation_by_Cytochrome_P450	1	1	1	1	1	1	1	1	1	1	1	1	0.00166657744798	1	1	0.0429242640395	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0920339857739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0804939321491	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0423912478165	1	1	1	1	1	1	0.0311000175584	1	1	1	1	1	1	0.00156860629626	1	1	1	1	1	1	1
Oxidative_Stress	0.0200233528944	0.00219092640048	1	1	0.0462501059618	1	1	0.0493253106943	1	0.00128163364399	1	0.0287752281669	1	1	1	1	1	1	0.0347244196851	1	1	0.0556925534813	1	1	1	1	1	0.000427388386405	1	1	1	0.0447405735646	1	1	0.0100222725118	0.00118155378571	0.0417790572993	0.00296867233919	1	0.00882618372904	1	1	0.0692346643634	1	1	1	1	1	1	0.0347244196851	1	0.0417790572993	1	1	0.0193933735815	1	1	1	0.00592749740797	1	1	1	0.0222392112926	1	1	1	1	1	0.0015177729152	1	1	0.000636795386686	0.0156125470131	0.000247400930884	1.75792664189e-05	0.0158938677355	0.000611567895431	0.000292199704416	0.00017100048158	0.0222392112926	0.000587101317289	1	1	1	1	0.00113982087249	0.0573279576522	0.00396856285766	1	0.0461983400095	0.00115670689353	0.0374849585748	0.00822245718992	1	1	0.000247400930884	1	1	1	1	1	1	0.00651186659459	1	1	1	0.00449857664895	1	1	1	0.0158938677355	1	1	1	1	1	0.00756105293638	0.0447405735646	1	1	1
Oxidative_phosphorylation	1	1	1	0.0259565516794	1	1	0.000832338366827	0.00110643642519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0116439354406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0715312254306	0.0947418381183	1	0.0340431603636	1	1	1	0.0274543853901	1	0.0356225388105	1	1	1	1	1	1	1	1	1	0.0179254561095	1	1	1	5.16837225573e-07	1	1	1	1	1	1	1	1	1	5.94914911848e-05	0.0727292774894	1	1	1	1	1	1	1	1	1	1	1	0.0727292774894	1	1	1	1	1	1	0.0404843135867	0.07723891794	0.0732008282187	1	1	1	1	0.00138036683454	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPAR_Alpha_Pathway	0.0143079933488	1	1	1	1	1	1	1	1	1	1	0.00217168924331	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0441674042921	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0854560528318	1	1	1	1	1	1	1	1	1	1	0.075593429515	1	1	1	1	1	1	1	1	0.0159124014105	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00382938214396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Parkin-Ubiquitin_Proteasomal_System_pathway	1	1	1	1	1	0.0194265026195	1	1	1	1	0.0195417006896	1	1	1	0.000860853993728	1	1	1	0.0306407281761	1	1	1	0.0508558398974	8.63005978239e-05	1	0.00177381244089	1	1	0.0137541174804	0.0243811614087	0.00971333131382	1	1	1	1	1	0.000881196596279	0.0542895878131	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00329126538361	1	1	1	1	0.0566773401007	0.00914697775139	1	1	1	1	1	1	1	1	1	1	1	0.084328552854	0.0766266298856	1	0.0783774736586	1	1	0.00612493516392	1	1	0.0801782928028	1	1	1	1	1	0.00195966150502	0.0386933149931	1	1	1	1	1	1	0.040267045241	1	0.0831269715836	1	1	1	0.00285074617559	1	1	1	0.074569440369	1	0.0436217662896	1	0.0187549527582	0.010628780574	1	1	1	1	1	1	1	1	1	1	0.000158838982219
Parkinsons_Disease_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00518229423553	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0565644832037	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0409213373215	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pathogenic_Escherichia_coli_infection	1	1	1	1	1	0.0383776235737	1	1	1	1	0.0133827359955	0.0383776235737	1	1	1	1	1	1	0.0181954608346	1	1	1	1	2.53797438621e-08	1	0.00053445031277	1	1	9.94103467821e-05	0.0125241727344	8.43770087499e-05	1	1	1	1	1	2.15133379822e-06	0.00638642245908	0.00326791026822	1	1	1	1	1	1	1	0.015240992745	0.0994128937905	1	1	1	1	1	0.00185907332682	1	0.0752575059184	1	1	0.0743373089116	1	1	0.0822574698635	1	1	1	1	1	0.0718340128394	0.0987462671422	1	1	1	0.0378240764924	1	1	1	1	0.00197504491914	1	1	0.0104560038779	1	0.0133827359955	1	1	1	1	0.0537214865361	1	1	1	1	1	0.00160709518189	0.0279091147348	1	1	1	1	1	7.77804942691e-05	1	1	1	0.0524735205738	1	1	1	0.01096919164	5.7423112686e-06	1	1	1	1	1	0.00204884113507	1	1	1	0.049460536642	0.00376595416116
Peptide_GPCRs	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0439445408777	1	0.0398104833793	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0433682250804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Phase_I,_non_P450	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0263885853194	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0135549779103	1	1	0.0611482702439	1	1	1	0.00786966069393	1	1	1	1	1	1	1	1	1	1	0.0171630321436	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Physiological_and_Pathological_Hypertrophy__of_the_Heart	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0689606531147	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Primary_Focal_Segmental_Glomerulosclerosis_FSGS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0116717542723	1	1	1	1	1	0.0868501911615	0.0137541174804	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0258117579173	0.0461887880197	0.0584078087204	1	1	0.0396710095149	1	1	1	1	1	1	1	1	1	0.0200671026329	1	1	1	1	1	1	0.0790259289424	1	1	1	0.0766266298856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0788110862954	1	0.0589265944465	0.0337437286673	1	1	1	1	1	1	1	1	1	1	0.0306544304224	1	1	1	1	1	1	1	0.0704051069595	1
Prostaglandin_Synthesis_and_Regulation	1	1	1	0.000152417167553	0.0435719033131	1	1	0.0464810732564	1	0.000120119937635	1	1	1	1	1	1	1	1	0.0326795885623	1	1	1.31812766102e-06	1	1	1	1	1	0.0158221889508	1	0.0773495596994	0.0167427268591	1	1	1	0.0704051069587	0.0178061696235	0.0393444297136	0.0521534057138	0.0393444297136	0.00784718307023	1	1	1	1	1	0.0993923790259	1	1	0.011437912403	1	1	1	1	1	0.002148538746	1	1	1	0.0263041077027	0.0140160646612	0.00699970392045	0.0242061388454	0.0209021490475	1	1	1	1	1	0.00736826357283	1	1	0.0310846450593	0.0677002726834	0.0182691613336	0.00382749801811	1	1	0.0626060677063	0.0148246415038	1	1	1	1	1	1	1	1	0.0193187311052	1	1	1	1	0.0620416956927	1	1	1	0.0168218213427	0.015861811529	1	1	1	1	1	1	1	1	0.00409470241107	1	1	1	1	1	1	1	1	1	0.0068935378112	0.0421443156995	0.00909612851543	1	1
Proteasome_Degradation	1	1	1	1	1	1	0.0524735205738	1	1	1	1	1	1	1	1	1	1	1	0.0181954608346	1	1	1	1	1	1	1	0.00376595416116	1	1	1	1	1	1	1	1	0.0618900723694	1	1	1	0.0722978811825	1	1	0.0489263774029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0838486001785	0.0524735205738	1	0.0335425706517	1	1	0.0104560038779	1	1	1	1	0.0119701000474	1	1	1	1	1	1	1	1	0.0279091147348	1	1	1	0.00860784798738	1	1	1	0.0142822895706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0262473357786	1	1	1
Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	1	1	1	1	1	1	1	1	1	0.0464057477286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0660464454846	1	1	0.0225666333042	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.086457821908	1	1	1	1	1	1	1	1	1	1	1	1	0.00290982672333	1	0.0239977979784	0.0268774486021	1	0.00283759982541	0.00643069321136	1	1	1	1	1	1	1	1	1	0.00922483483847	1	0.0439055007192	0.0445255202382	1	1	1	1	0.0239977979784	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0121633059215	1	1	1	1
Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	1	1	1	1	1	1	1	1	1	0.0338886873099	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0486004697045	1	1	0.0162930614168	1	1	1	1	1	1	0.0937630733505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0640698386587	1	1	1	1	1	1	1	1	1	0.0745893657251	1	1	0.0017364500978	1	0.0173401970708	0.01674383602	1	0.00169283391723	0.00388089651227	1	1	1	1	1	1	1	1	1	0.0056027108064	1	0.0320290307471	0.0324899043527	1	1	1	1	0.0173401970708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00872347345679	1	1	1	1
RANKL/RANK_Signaling_Pathway	1	0.0817909822325	1	1	1	1	1	1	1	0.0168503860927	1	1	1	1	1	1	1	1	0.0991164671568	1	1	0.0314340509683	1	1	1	1	1	1	1	0.0104629289562	1	1	1	1	1	1	1	1	1	0.06196386139	1	1	1	0.0513814027514	1	1	1	0.0881797215275	1	1	1	0.0207289508593	1	1	1	1	1	1	1	0.0450175747089	1	0.0751568616149	1	1	1	1	1	1	0.0282364670304	1	1	0.00026755889442	1	0.0206669582155	0.0685620377585	1	0.0386147044127	0.0275147417903	1	0.0655580472813	0.037556904053	1	1	1	1	1	1	0.01265750712	0.0087318443873	0.0149314630183	0.00330273769655	1	0.00673918042162	1	1	0.0206669582155	1	1	1	1	1	1	0.0115479713708	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000326773088362	1	1	1
RB_in_Cancer	1	1	1	1	1	1	1	1	1	1	1	1	0.0498623425332	1	1	1	0.00710031773664	1	1	1	1	1	1	1	1	0.0802311931824	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000697392088201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Regulation_of_Actin_Cytoskeleton	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0690295354001	1	1	1	1	1	0.0971320938261	1	1	1	1	1	1	1	1	0.00149235091803	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0230807935735	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0443343031211	1	1	1	1	1	0.0133939526177	1	1	1	1	1
Regulation_of_toll-like_receptor_signaling_pathway	0.0810637290665	1	1	1	1	1	1	1	1	0.0398664741667	1	0.0918408124847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00254668650184	1	0.022902114527	1	1	1	1	1	0.0756680688893	1	1	0.00376867655147	1	1	0.0351026808044	1	0.0278355873507	0.0442003766156	0.0428317959714	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0067732474729	1	1	0.00167894514941	1	0.000336226499162	0.00730954292524	1	1	1	0.0389398731172	0.0218498676047	0.0160799117606	0.0193373299389	1	0.0613074060525	1	1	1	0.0281131957306	0.00544843102972	0.0126201602319	0.0355268290141	0.0134744101756	1	1	1	1	1	1	1	1	1	1	0.000732222634706	1	1	1	1	1	1	1	1	1	0.038855434231	1	1	1	0.0403737744068	1	1	1	1
SIDS_Susceptibility_Pathways	1	1	0.0173506520196	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0568486029297	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0660463640819	1	1	1	1	1	0.0341624335205	1	1	1	1	1	1	1	1	1	0.0145873105469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0824537393682	1	1	1	1	1	1	0.0996810311184	0.0199874702212	1	1	1	1	0.0371303020901	1	1	1	1	1	1	1	1	1	1	1	1
SREBF_and_miR33_in_cholesterol_and_lipid_homeostasis	1	1	1	1	1	1	1	1	1	1	1	0.0569877739296	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0384176188846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SREBP_signalling	1	1	1	1	1	1	1	1	1	1	0.0147130401832	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0648685634212	1	1	0.0459192030254	0.00249005230833	0.000847633652515	1	1	1	1	1	1	0.0269510521403	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0128545540394	0.00899802623226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0128103342764	1	1	1	1	1	1	0.0639663391018	1	0.0781469309001	0.0798967565115	1	1	0.00185517962148	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Selenium_Metabolism_and_Selenoproteins	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0653696314027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0503441869718	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0819992489181	1	1	1	1	1	1	1	1	0.0340874921952	1	1	1	1	1	1	1	1	1	1	1	1	0.035857241577	1	1	1	1	1	1	1	1	1	1	1	1
