TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
STAT1	KEGG-hsa00750	Vitamin_B6_metabolism	6	up	197	2	0.0153663512773	1	PDXK PSAT1
JUND	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	down	12	2	0.0153828276983	1	FCGR1A FCGR3A
IRF1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	121	4	0.0154656481393	1	CD40 CD80 IL15RA TNFSF13B
RUNX1	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	13	2	0.0155586390165	1	HLA-DRA HLA-DRB1
AHR	KEGG-hsa05216	Thyroid_cancer	29	up	39	2	0.0155868800484	1	CCND1 NCOA4
BCL11A	KEGG-hsa05416	Viral_myocarditis	71	up	122	5	0.0155894957898	1	ACTB CCND1 CD40 CD86 CYCS
YBX1	KEGG-hsa04612	Antigen_processing_and_presentation	78	down	73	4	0.0157011293592	1	HLA-E HSPA1A PSME1 PSME2
ZEB2	KEGG-hsa05152	Tuberculosis	180	up	32	4	0.0157065779927	1	CALM3 CTSD CTSS FCGR1A
MAFB	KEGG-hsa04380	Osteoclast_differentiation	130	down	44	4	0.0157147177134	1	CSF1 JUNB LILRA2 NCF2
HMGN3	KEGG-hsa05416	Viral_myocarditis	71	down	44	3	0.0157450280809	1	ACTB ACTG1 CD55
HMGN3	KEGG-hsa03320	PPAR_signaling_pathway	71	down	44	3	0.0157450280809	1	ACSL4 LPL UBC
ZNF322	KEGG-hsa04010	MAPK_signaling_pathway	266	up	22	4	0.0157940181066	1	CD14 DUSP2 MRAS PRKACB
SOX4	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	down	53	3	0.0158179005594	1	BIRC3 CASP1 HSP90AB1
ZEB2	KEGG-hsa05014	Amyotrophic_lateral_sclerosis_(ALS)	52	down	22	2	0.0158672971536	1	CYCS TNFRSF1B
IRF5	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	88	6	0.0158683114657	1	CD40 H3F3B HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5
ATF3	KEGG-hsa05012	Parkinson's_disease	130	up	67	5	0.0159013721566	1	ATP5G3 CYCS LRRK2 NDUFB6 SNCA
PPARG	KEGG-hsa04622	RIG-I-like_receptor_signaling_pathway	71	up	169	6	0.0159039911344	1	DDX58 DHX58 IFIH1 IRF7 ISG15 NFKBIA
HMG20B	KEGG-hsa04940	Type_I_diabetes_mellitus	44	down	26	2	0.0159127025242	1	HLA-DMA HLA-DQB1
RREB1	KEGG-hsa05140	Leishmaniasis	72	up	16	2	0.0159229423515	1	HLA-DMA HLA-DMB
ZNF385A	KEGG-hsa04510	Focal_adhesion	201	down	6	2	0.015968871941	1	ACTB ACTG1
JUNB	KEGG-hsa04145	Phagosome	152	down	38	4	0.0160839296281	1	CD14 CD36 FCGR3A MSR1
STAT4	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	152	7	0.0161087127817	1	CCL5 IL1B IRF7 JUN MAP3K8 NFKBIA TLR2
PPARG	KEGG-hsa05160	Hepatitis_C	136	up	169	9	0.0161089583529	1	DDX58 IFIT1 IRF1 IRF7 NFKBIA OAS1 OAS2 SOCS3 STAT1
MAFB	KEGG-hsa00190	Oxidative_phosphorylation	131	down	44	4	0.0161225302155	1	ATP5G3 COX5B NDUFB6 NDUFB9
PKNOX1	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	112	5	0.0161623605072	1	CALR HLA-DMB HSPA5 HSPA8 TAP1
PPARG	KEGG-hsa00100	Steroid_biosynthesis	19	up	169	3	0.0161670297553	1	EBP MSMO1 SQLE
CREB3L2	KEGG-hsa00100	Steroid_biosynthesis	19	up	61	2	0.0162042678709	1	CYP27B1 LIPA
TCF7L2	KEGG-hsa05414	Dilated_cardiomyopathy	90	down	13	2	0.0162375125404	1	ACTB ACTG1
TFDP2	KEGG-hsa05220	Chronic_myeloid_leukemia	73	up	16	2	0.0163455848299	1	CDKN2A MDM2
MECP2	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	15	2	0.0163538263981	1	CALR HLA-DRB1
HMGN3	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	15	2	0.0163538263981	1	HLA-DMA HLA-DMB
HLX	KEGG-hsa05332	Graft-versus-host_disease	43	down	27	2	0.0163732434516	1	HLA-DPA1 HLA-DRB1
IRF9	KEGG-hsa00590	Arachidonic_acid_metabolism	59	up	98	4	0.016480228592	1	ALOX5 GPX3 LTA4H TBXAS1
NFKB2	KEGG-hsa03050	Proteasome	45	up	129	4	0.0165284838431	1	PSMA4 PSMB9 PSME1 PSME2
STAT5A	KEGG-hsa05320	Autoimmune_thyroid_disease	53	up	60	3	0.0165459215701	1	CD86 HLA-DPA1 HLA-DPB1
TCF7L2	KEGG-hsa05323	Rheumatoid_arthritis	91	up	13	2	0.0165817196333	1	CCL3 HLA-DRA
STAT4	KEGG-hsa04145	Phagosome	152	up	152	9	0.0166334918726	1	C3 CALR HLA-DMA HLA-DMB HLA-E MRC1 NCF2 TAP1 TLR2
ZNF580	KEGG-hsa05144	Malaria	51	up	23	2	0.0166556878385	1	IL18 SDC2
RELB	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	19	2	0.0167123105894	1	CCL5 NFKBIA
JUNB	KEGG-hsa03050	Proteasome	45	up	71	3	0.0167259574456	1	PSMA4 PSMB9 PSME2
TCF4	KEGG-hsa03050	Proteasome	45	up	71	3	0.0167259574456	1	PSMA4 PSMB9 PSME1
YY1	KEGG-hsa05416	Viral_myocarditis	71	up	45	3	0.0167259574471	1	CD86 HLA-A HLA-E
HIF1A	KEGG-hsa00620	Pyruvate_metabolism	40	up	80	3	0.016753706453	1	AKR1B1 DLD PCK2
ZNF143	KEGG-hsa04540	Gap_junction	89	up	36	3	0.0167563452348	1	TUBA4A TUBB TUBB4B
JUN	KEGG-hsa04970	Salivary_secretion	89	up	36	3	0.0167563452348	1	ATP1B1 CALM1 LYZ
IRF1	KEGG-hsa05012	Parkinson's_disease	130	down	45	4	0.0169593012032	1	MT-ATP6 MT-CO3 MT-CYB MT-ND4
FOS	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	up	54	2	0.0170466959784	1	CA2 MDH1
HLX	KEGG-hsa04940	Type_I_diabetes_mellitus	44	down	27	2	0.0171046908284	1	HLA-DPA1 HLA-DRB1
ZNF394	KEGG-hsa00380	Tryptophan_metabolism	42	up	77	3	0.017252205789	1	ACAT2 IL4I1 KYNU
RELA	KEGG-hsa05323	Rheumatoid_arthritis	91	up	134	6	0.0172749950512	1	ATP6V1D CCL5 CD80 ICAM1 IL18 TNFSF13B
FOXO3	KEGG-hsa04510	Focal_adhesion	201	down	61	6	0.0173365518299	1	ACTB ACTG1 CCND2 FLT1 MYL12A SPP1
NR1H3	KEGG-hsa04115	p53_signaling_pathway	68	up	180	6	0.0173416729928	1	CCND1 CCND2 CDKN1A CDKN2A CYCS GADD45G
IRF8	KEGG-hsa05140	Leishmaniasis	72	up	45	3	0.0173610622174	1	FCGR3A HLA-DPB1 HLA-DRB5
MAFF	KEGG-hsa05140	Leishmaniasis	72	up	45	3	0.0173610622174	1	C3 HLA-DPB1 NCF2
STAT1	KEGG-hsa05152	Tuberculosis	180	up	197	12	0.0174036008678	1	BID C3 CALM2 CLEC4E CTSD CYP27B1 FCGR2A HLA-DQA1 IFNGR2 MRC1 PLK3 RIPK2
ATF3	KEGG-hsa05146	Amoebiasis	105	down	56	4	0.0174050948474	1	CD14 IL1B SERPINB1 TLR2
NR3C1	KEGG-hsa04142	Lysosome	121	down	27	3	0.0174106042409	1	ACP5 DNASE2B GM2A
TSC22D1	KEGG-hsa03320	PPAR_signaling_pathway	71	down	17	2	0.0174364944097	1	CYP27A1 DBI
YBX1	KEGG-hsa00630	Glyoxylate_and_dicarboxylate_metabolism	18	up	67	2	0.0174437394103	1	ACAT2 MDH1
MITF	KEGG-hsa05310	Asthma	30	up	40	2	0.0174510402279	1	HLA-DQA1 HLA-DQB1
YBX1	KEGG-hsa05016	Huntington's_disease	183	up	67	6	0.0174579401994	1	ATP5G3 MT-ATP6 MT-CO3 MT-CYB NDUFB9 SLC25A5
ZNF385A	KEGG-hsa04810	Regulation_of_actin_cytoskeleton	211	down	6	2	0.0175205722649	1	ACTB ACTG1
NFE2L2	KEGG-hsa00900	Terpenoid_backbone_biosynthesis	15	down	81	2	0.0175668241729	1	ACAT2 FDPS
GTF3A	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	67	4	0.0176295992758	1	CD38 CSF2RA IL2RA IL7R
ATF3	KEGG-hsa05215	Prostate_cancer	88	up	67	4	0.0176295992758	1	CCND1 CDKN1A HSP90AA1 HSP90AB1
ZEB2	KEGG-hsa05150	Staphylococcus_aureus_infection	55	down	22	2	0.0176501281858	1	C1QA C3
ATF5	KEGG-hsa04978	Mineral_absorption	51	up	64	3	0.0177333372951	1	ATOX1 MT1E MT2A
ETV5	KEGG-hsa00100	Steroid_biosynthesis	19	up	64	2	0.0177488045524	1	EBP SQLE
FOXO3	KEGG-hsa05330	Allograft_rejection	38	up	32	2	0.0179017015498	1	HLA-A HLA-DQA1
YBX1	KEGG-hsa00480	Glutathione_metabolism	49	up	67	3	0.0180022823087	1	GPX3 GSTM4 IDH2
HMG20B	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	down	26	2	0.0180366670976	1	HLA-DMA HLA-DQB1
MEF2A	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	210	13	0.0181095875151	1	CCL20 CCL23 CCL3 CCL4 CCR1 CCR7 CXCL2 CXCL3 FGR HCK LYN NFKBIA PRKACB
IRF7	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	144	8	0.0181304874144	1	CD274 CD40 CD86 HLA-A HLA-DMB HLA-E ICAM1 ITGB8
IRF7	KEGG-hsa05322	Systemic_lupus_erythematosus	136	up	144	8	0.0181304874144	1	C2 CD40 CD86 H3F3B HIST1H2AC HIST1H2BC HLA-DMB SSB
FOXO3	KEGG-hsa05110	Vibrio_cholerae_infection	54	down	61	3	0.0181767137112	1	ACTB ACTG1 ATP6V1D
STAT4	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	up	152	3	0.018255215197	1	CA2 MDH1 PCK2
MSC	KEGG-hsa05214	Glioma	65	down	19	2	0.018277166957	1	CALM3 CDKN2A
ZNF274	KEGG-hsa05310	Asthma	30	up	41	2	0.0182882452019	1	CD40 HLA-DMA
YBX1	KEGG-hsa04970	Salivary_secretion	89	up	67	4	0.0183041203168	1	CALM2 CALM3 KCNMA1 PRKACB
RELA	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	134	12	0.0183255892458	1	CCL1 CCL23 CCL5 CD40 IFNGR2 IL18 TNFRSF18 TNFRSF4 TNFRSF9 TNFSF10 TNFSF13B TNFSF9
ZNF394	KEGG-hsa05332	Graft-versus-host_disease	43	up	77	3	0.0183743930694	1	CD80 CD86 HLA-A
KLF10	KEGG-hsa05016	Huntington's_disease	183	up	33	4	0.0184405171858	1	ATP5G3 CYCS NDUFB6 SLC25A5
STAT2	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	up	134	3	0.0185176275575	1	CD38 NAMPT NT5C3A
TFDP2	KEGG-hsa04612	Antigen_processing_and_presentation	78	up	16	2	0.0185308115458	1	HSP90AB1 PSME2
FOS	KEGG-hsa00910	Nitrogen_metabolism	23	up	54	2	0.0185613132884	1	CA2 GLUL
DNMT1	KEGG-hsa05110	Vibrio_cholerae_infection	54	up	23	2	0.018561313289	1	ACTB ACTG1
NFAT5	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	23	4	0.0186867187196	1	CCL22 IFNGR1 IL1B TNFSF14
DBP	KEGG-hsa04210	Apoptosis	87	up	69	4	0.0187209057082	1	IL1B IL3RA NFKB1 NFKBIA
STAT2	KEGG-hsa03050	Proteasome	45	up	134	4	0.0187531846017	1	PSMA4 PSMB9 PSME1 PSME2
DDIT3	KEGG-hsa05332	Graft-versus-host_disease	43	up	29	2	0.0187649812538	1	HLA-DQB1 HLA-DRA
TFEB	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	102	4	0.0188240403619	1	CCL2 CXCL2 IL1B NFKB1
IRF7	KEGG-hsa00380	Tryptophan_metabolism	42	up	144	4	0.0188660299395	1	IDO1 IL4I1 KYNU WARS
HMG20B	KEGG-hsa04380	Osteoclast_differentiation	130	down	26	3	0.0190084499028	1	FCGR1A FCGR3A IFNGR1
TCF4	KEGG-hsa04380	Osteoclast_differentiation	130	down	26	3	0.0190084499028	1	ACP5 LILRA2 PPARG
KLF10	KEGG-hsa04062	Chemokine_signaling_pathway	190	down	18	3	0.0190143787816	1	CCL4 CXCL2 CXCL3
PPARG	KEGG-hsa05020	Prion_diseases	36	up	169	4	0.0190373281969	1	CCL5 HSPA5 PRKACB STIP1
CREB3L2	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	up	61	3	0.0190857122372	1	TUBA1A TUBA1B TUBB2A
MSC	KEGG-hsa05152	Tuberculosis	180	down	19	3	0.0191206973497	1	CALM3 CTSD HLA-DMA
BATF	KEGG-hsa05152	Tuberculosis	180	up	19	3	0.0191206973497	1	CLEC4E IL18 STAT1
NFE2L2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	155	5	0.0191364589004	1	BIRC3 CCL5 IL18 NFKB1 NFKBIA
HMG20B	KEGG-hsa05219	Bladder_cancer	42	up	30	2	0.0191422596206	1	CDKN1A CDKN2A
NR1H3	KEGG-hsa05144	Malaria	51	up	180	5	0.0192445727216	1	GYPC IL18 IL1B SDC2 TLR2
ZNF267	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	up	11	2	0.0192504405455	1	ACTB ACTG1
RELB	KEGG-hsa05120	Epithelial_cell_signaling_in_Helicobacter_pylori_infection	67	up	19	2	0.019353901958	1	CCL5 NFKBIA
YBX1	KEGG-hsa00100	Steroid_biosynthesis	19	up	67	2	0.0193539019596	1	LIPA MSMO1
JUNB	KEGG-hsa04970	Salivary_secretion	89	down	38	3	0.0193743348584	1	ATP2B1 BST1 LYZ
HLX	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	down	27	2	0.0193813028985	1	HLA-DPA1 HLA-DRB1
HMGA1	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	up	142	9	0.0193884344026	1	AMFR CALR DDIT3 HSP90AA1 HSP90AB1 HSP90B1 HSPA5 HSPA8 PDIA6
ZNF394	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	77	3	0.0195363799352	1	CD80 CD86 HLA-A
POU2F2	KEGG-hsa04115	p53_signaling_pathway	68	up	135	5	0.0195489965914	1	BID CCND2 CDKN2A CYCS MDM2
DDIT3	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	29	2	0.0195989265774	1	HLA-DQB1 HLA-DRA
IRF8	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	45	4	0.0196929494121	1	CD40 HLA-DPB1 HLA-DRB5 HLA-E
YY1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	up	45	4	0.0196929494121	1	ALCAM CD86 HLA-A HLA-E
STAT1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	197	5	0.0197697329822	1	CD40 CD80 HLA-DQA1 IL15RA TNFSF13B
KLF6	KEGG-hsa05416	Viral_myocarditis	71	up	48	3	0.0198709638517	1	CD80 HLA-E ICAM1
IRF1	KEGG-hsa04260	Cardiac_muscle_contraction	76	down	45	3	0.0200358554001	1	MT-CO3 MT-CYB TPM2
ASCL2	KEGG-hsa05330	Allograft_rejection	38	down	34	2	0.0200844516138	1	CD40 CD86
ZEB2	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	down	22	2	0.02015377602	1	HSP90AA1 HSP90AB1
ZNF322	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	up	22	2	0.02015377602	1	HSP90AA1 NFKBIA
HMG20B	KEGG-hsa05145	Toxoplasmosis	133	down	26	3	0.0201884250664	1	HLA-DMA HLA-DQB1 IFNGR1
LCORL	KEGG-hsa00561	Glycerolipid_metabolism	52	up	25	2	0.0202621778838	1	ALDH2 MGLL
HMGA1	KEGG-hsa05144	Malaria	51	down	121	4	0.0203535260085	1	GYPC IL18 IL1B TLR2
HMGA1	KEGG-hsa04978	Mineral_absorption	51	down	121	4	0.0203535260085	1	FTH1 MT1G MT1M MT1X
IRF7	KEGG-hsa05332	Graft-versus-host_disease	43	up	144	4	0.020415218995	1	CD86 HLA-A HLA-DMB HLA-E
SOX4	KEGG-hsa05214	Glioma	65	down	53	3	0.0204661713699	1	CALM1 CDKN1A CDKN2A
IRF7	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	144	6	0.0204745838909	1	CD36 CD44 CD55 IL2RA IL7R MME
HLX	KEGG-hsa04142	Lysosome	121	up	11	2	0.0205110443067	1	CD164 DNASE2B
TFEB	KEGG-hsa05323	Rheumatoid_arthritis	91	up	102	5	0.020533043223	1	ACP5 CCL2 CTSK IL1B TLR2
MECP2	KEGG-hsa04640	Hematopoietic_cell_lineage	88	up	15	2	0.0205424142903	1	CD44 HLA-DRB1
RUNX1	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	up	13	2	0.0205737795466	1	CCL3 CCL4
KLF6	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	up	48	6	0.0206060460223	1	CCL2 CCL8 CCR7 CXCL2 IL18 IL2RA
ASCL2	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	down	34	3	0.020620485434	1	CD40 CD86 STAT1
ETV5	KEGG-hsa05110	Vibrio_cholerae_infection	54	up	64	3	0.0206414732487	1	ACTB ACTG1 ATP6V1D
SOX4	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	down	53	4	0.0207100440728	1	ACTG1 ICAM1 MYL12A NCF2
HMGA1	KEGG-hsa05146	Amoebiasis	105	down	121	6	0.0207806995797	1	CD14 GNA15 IL1B SERPINB1 SERPINB9 TLR2
STAT3	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	up	140	3	0.0207876586867	1	CD38 NAMPT QPRT
MTF1	KEGG-hsa04145	Phagosome	152	up	41	4	0.0207929294112	1	FCGR2A HLA-DMB NCF1 OLR1
TFEC	KEGG-hsa00860	Porphyrin_and_chlorophyll_metabolism	44	up	30	2	0.0208999921803	1	ALAS1 BLVRA
POU2F2	KEGG-hsa04142	Lysosome	121	up	135	7	0.0209344546034	1	ACP5 CTSC CTSD CTSS DNASE2B GM2A LIPA
HMGA1	KEGG-hsa05162	Measles	135	down	121	7	0.0209344546035	1	IL1B IL2RA MX1 NFKBIA SLAMF1 TLR2 TNFSF10
NR3C1	KEGG-hsa00480	Glutathione_metabolism	49	down	27	2	0.0209662890046	1	GCLC MGST1
BBX	KEGG-hsa04540	Gap_junction	89	up	15	2	0.020983794732	1	TUBA1A TUBA1B
MSC	KEGG-hsa05144	Malaria	51	up	26	2	0.0210449704758	1	CD40 ICAM1
GTF3A	KEGG-hsa05014	Amyotrophic_lateral_sclerosis_(ALS)	52	up	67	3	0.0210795387869	1	CYCS SLC1A2 TOMM40
ATF3	KEGG-hsa00561	Glycerolipid_metabolism	52	up	67	3	0.0210795387869	1	AKR1B1 GK MGLL
PKNOX1	KEGG-hsa05152	Tuberculosis	180	up	112	8	0.0211206849018	1	BID C3 CALM2 CALM3 CYCS HLA-DMB HSPD1 LSP1
CEBPG	KEGG-hsa05330	Allograft_rejection	38	up	35	2	0.021215702258	1	CD40 HLA-DRA
ZNF780A	KEGG-hsa04145	Phagosome	152	up	9	2	0.0212673575099	1	TUBA1B TUBB4B
IRF5	KEGG-hsa03320	PPAR_signaling_pathway	71	up	88	4	0.0213669995063	1	ACOX2 CD36 FABP4 PPARG
MSC	KEGG-hsa05160	Hepatitis_C	136	up	26	3	0.0214084881472	1	OAS1 OAS3 SOCS3
MSANTD3	KEGG-hsa05414	Dilated_cardiomyopathy	90	up	15	2	0.0214291873646	1	PRKACB TPM4
FOXO3	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	down	61	2	0.0214585825781	1	CA2 MDH1
ZEB2	KEGG-hsa00380	Tryptophan_metabolism	42	up	32	2	0.0216312726609	1	ALDH2 CYP1B1
ATF5	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	64	3	0.0216657772687	1	C2 FPR2 HLA-DMB
STAT2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	134	4	0.0216832361735	1	CD40 CD80 IL15RA TNFSF13B
HMGA1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	down	121	7	0.0217045686386	1	CD80 CLDN7 HLA-A HLA-DQA1 HLA-DRB1 ITGB8 PDCD1LG2
DBP	KEGG-hsa05323	Rheumatoid_arthritis	91	up	69	4	0.0217101113017	1	CCL3L3 ICAM1 IL18 IL1B
MECP2	KEGG-hsa05323	Rheumatoid_arthritis	91	up	15	2	0.0218785717709	1	FLT1 HLA-DRB1
LYL1	KEGG-hsa05323	Rheumatoid_arthritis	91	down	15	2	0.0218785717709	1	CCL3 CCL3L3
STAT5A	KEGG-hsa05146	Amoebiasis	105	up	60	4	0.0218938457356	1	CD14 HSPB1 IL1B SERPINB9
MAFB	KEGG-hsa05146	Amoebiasis	105	up	60	4	0.0218938457356	1	CD14 GNA15 SERPINB1 TLR2
IRF7	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	144	4	0.022040598456	1	CD86 HLA-A HLA-DMB HLA-E
PLSCR1	KEGG-hsa04260	Cardiac_muscle_contraction	76	down	18	2	0.0221227367148	1	MT-CO3 MT-CYB
ZNF322	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	22	2	0.0221239917939	1	NFKBIA TMEM173
SP3	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	up	62	2	0.0221239917942	1	ATP1B1 CA2
PLSCR1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	29	2	0.0221927613437	1	CD40 TNFSF13B
DDIT3	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	29	2	0.0221927613437	1	HLA-DQB1 HLA-DRA
POU2F2	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	135	4	0.0222166203577	1	CD80 CD86 HLA-DRA TNFSF13B
RREB1	KEGG-hsa04914	Progesterone-mediated_oocyte_maturation	86	up	16	2	0.0222705981519	1	HSP90AA1 HSP90AB1
YBX1	KEGG-hsa04380	Osteoclast_differentiation	130	down	73	5	0.0222802166132	1	IL1B NCF1 NCF2 NFKBIA STAT1
JUNB	KEGG-hsa00565	Ether_lipid_metabolism	36	down	38	2	0.0223730427066	1	LPCAT2 PLA2G7
PKNOX1	KEGG-hsa04920	Adipocytokine_signaling_pathway	69	down	188	6	0.0224403881987	1	ACSL1 NFKB1 NFKBIA PCK2 PRKAA1 SOCS3
ASCL2	KEGG-hsa00480	Glutathione_metabolism	49	up	28	2	0.0224602326464	1	GPX3 IDH2
RELA	KEGG-hsa03320	PPAR_signaling_pathway	71	up	134	5	0.0224781634464	1	ACOX2 CD36 DBI FABP5 PPARG
LCORL	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	25	2	0.0225163247793	1	FCGR1A FCGR3A
BCL11A	KEGG-hsa05160	Hepatitis_C	136	up	122	7	0.0225948833942	1	CDKN1A EIF2AK2 IRF1 NR1H3 OAS2 OAS3 STAT1
ARNT	KEGG-hsa04978	Mineral_absorption	51	down	27	2	0.022603860542	1	ATOX1 FTH1
HLX	KEGG-hsa04978	Mineral_absorption	51	down	27	2	0.022603860542	1	ATOX1 MT2A
FOXO3	KEGG-hsa05332	Graft-versus-host_disease	43	up	32	2	0.0226101185383	1	HLA-A HLA-DQA1
HMG20B	KEGG-hsa05320	Autoimmune_thyroid_disease	53	down	26	2	0.0226226132328	1	HLA-DMA HLA-DQB1
FOS	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	down	41	4	0.0226374975804	1	IL10RA IL15RA IL7R STAT1
ZNF274	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	up	41	4	0.0226374975804	1	IFNGR2 IL15RA IL7R SOCS3
EGR2	KEGG-hsa05150	Staphylococcus_aureus_infection	55	up	116	4	0.0227593159675	1	C3 C3AR1 CFD HLA-DQA1
PPARG	KEGG-hsa05330	Allograft_rejection	38	up	169	4	0.0228257061755	1	CD80 HLA-A HLA-DMB HLA-E
ZNF444	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	up	58	3	0.0229201658938	1	CCL4L2 IRF7 NFKBIA
KLF6	KEGG-hsa04662	B_cell_receptor_signaling_pathway	75	up	48	3	0.0229510487469	1	IFITM1 NFKB1 NFKBIA
ETS2	KEGG-hsa04142	Lysosome	121	down	53	4	0.0231162404018	1	ACP5 DNASE2B GM2A LIPA
HMGA1	KEGG-hsa05320	Autoimmune_thyroid_disease	53	down	121	4	0.0231162404022	1	CD80 HLA-A HLA-DQA1 HLA-DRB1
RBPJ	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	108	8	0.0231784581655	1	CCL1 CCL2 CCL3 CCL3L3 CCL4 CCL4L2 CCR1 PRKACB
IRF9	KEGG-hsa05145	Toxoplasmosis	133	up	98	6	0.0232254810207	1	ALOX5 BIRC3 CD40 HLA-DMA IFNGR2 STAT1
RREB1	KEGG-hsa05215	Prostate_cancer	88	up	16	2	0.0232510921502	1	HSP90AA1 HSP90AB1
TFDP2	KEGG-hsa05215	Prostate_cancer	88	up	16	2	0.0232510921502	1	HSP90AB1 MDM2
ZNF394	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	up	77	3	0.0232617790568	1	CD80 CD86 TNFSF13B
POU2F2	KEGG-hsa04145	Phagosome	152	up	135	8	0.0233044925102	1	CTSS CYBB FCGR3A HLA-A HLA-DRA MARCO NCF2 OLR1
ZNF444	KEGG-hsa05010	Alzheimer's_disease	166	up	58	5	0.0233219002011	1	BID CALM2 CALM3 NDUFB9 SNCA
DNMT1	KEGG-hsa05131	Shigellosis	61	up	23	2	0.0233470773063	1	ACTB ACTG1
ZEB2	KEGG-hsa04141	Protein_processing_in_endoplasmic_reticulum	167	down	22	3	0.0233907411198	1	HSP90AA1 HSP90AB1 HSPA8
ARNT	KEGG-hsa04150	mTOR_signaling_pathway	52	down	27	2	0.0234420458193	1	DDIT4 PRKAA1
THAP1	KEGG-hsa05012	Parkinson's_disease	130	up	11	2	0.0234724921216	1	SLC25A5 UCHL1
HLX	KEGG-hsa05012	Parkinson's_disease	130	up	11	2	0.0234724921216	1	SLC25A5 UCHL1
RBPJ	KEGG-hsa04970	Salivary_secretion	89	up	108	5	0.0234904303395	1	BST1 CALM3 CD38 LYZ PRKACB
DBP	KEGG-hsa04062	Chemokine_signaling_pathway	190	up	69	6	0.0235005730228	1	CCL18 CCL3L3 CCL8 CXCL3 NFKB1 NFKBIA
FOXO3	KEGG-hsa04940	Type_I_diabetes_mellitus	44	up	32	2	0.0236071125321	1	HLA-A HLA-DQA1
HLX	KEGG-hsa05322	Systemic_lupus_erythematosus	136	down	27	3	0.0236853179265	1	C1QA HLA-DPA1 HLA-DRB1
IRF7	KEGG-hsa03050	Proteasome	45	up	144	4	0.0237430063733	1	PSMA4 PSMB9 PSME1 PSME2
RREB1	KEGG-hsa04540	Gap_junction	89	up	16	2	0.0237480340567	1	TUBA1A TUBB
HMGA1	KEGG-hsa04115	p53_signaling_pathway	68	up	142	5	0.0237556451757	1	CCND1 CCND2 CYCS GADD45G PMAIP1
