TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
FOS	KEGG-hsa04978	Mineral_absorption	51	0	95	4	0.00899041074301	1	FTH1 MT2A SLC11A1 SLC8A1
ZHX1	KEGG-hsa05140	Leishmaniasis	72	0	12	2	0.00903878373556	1	HLA-DMA IL1B
TCF7L2	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	26	4	0.00908510537555	1	CCL15 CCL23 CCL3 CCL4L2
SOX4	KEGG-hsa00260	Glycine,_serine_and_threonine_metabolism	32	0	80	3	0.00909007752345	1	ALAS1 PHGDH PSAT1
MEF2A	KEGG-hsa04978	Mineral_absorption	51	0	210	6	0.00915835365182	1	ATP1B1 ATP2B1 MT1F MT1G MT1H MT1M
DNTTIP1	KEGG-hsa05012	Parkinson's_disease	130	0	20	3	0.00917634733103	1	MT-ATP6 MT-CYB MT-ND4
IRF7	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	144	5	0.00922488731489	1	CD40 CD86 HLA-A HLA-DMB HLA-E
PKNOX1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	300	14	0.00922590249709	1	CD274 CD40 CD80 CD86 HLA-A HLA-DMB HLA-DPB1 HLA-DQA1 HLA-E ICAM1 ITGB8 PDCD1LG2 PTPRC PVRL2
XPA	KEGG-hsa05220	Chronic_myeloid_leukemia	73	0	12	2	0.00928285550301	1	CDKN1A CDKN2A
STAT1	KEGG-hsa03320	PPAR_signaling_pathway	71	0	197	7	0.00930159645856	1	ACOX2 CD36 CYP27A1 DBI FABP4 FABP5 PPARG
STAT1	KEGG-hsa04622	RIG-I-like_receptor_signaling_pathway	71	0	197	7	0.00930159645856	1	DDX58 DHX58 IFIH1 IRF7 ISG15 NFKBIA TMEM173
ZNF32	KEGG-hsa04145	Phagosome	152	0	6	2	0.00932517273506	1	FCGR1A TLR2
DNTTIP1	KEGG-hsa00190	Oxidative_phosphorylation	131	0	20	3	0.00937106106934	1	MT-ATP6 MT-CYB MT-ND4
DDIT3	KEGG-hsa05310	Asthma	30	0	29	2	0.00940443786195	1	HLA-DQB1 HLA-DRA
DDIT3	KEGG-hsa00340	Histidine_metabolism	30	0	29	2	0.00940443786195	1	ALDH2 HNMT
BATF3	KEGG-hsa04142	Lysosome	121	0	144	8	0.00940798272093	1	ACP5 CD164 CTSD CTSH DNASE2B HEXB LIPA SCARB2
IRF9	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	98	5	0.00943984072691	1	HLA-DMA HLA-E PSME1 PSME2 TAP1
POU2F2	KEGG-hsa04630	Jak-STAT_signaling_pathway	156	0	135	9	0.00944928883952	1	CCND2 CSF2RA IFNGR1 IFNGR2 IL3RA IL7R PIM1 SOCS3 STAT4
RREB1	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	16	2	0.00950348296065	1	HLA-DMA HLA-DMB
HMGN3	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	59	3	0.00952960621295	1	HLA-DMA HLA-DMB IL1B
ARID3A	KEGG-hsa00480	Glutathione_metabolism	49	0	53	3	0.00954825321195	1	GSTM4 GSTP1 MGST1
SP3	KEGG-hsa04110	Cell_cycle	124	0	62	5	0.0095944929133	1	CDKN1A CDKN2A GADD45G PTTG1 YWHAH
REL	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	42	3	0.00960358620108	1	CCL4 CCL5 NFKBIA
TCF4	KEGG-hsa05144	Malaria	51	0	97	4	0.00966153360313	1	CCL2 GYPC ICAM1 IL18
ZNF444	KEGG-hsa03050	Proteasome	45	0	58	3	0.00967404706143	1	PSMA4 PSME1 PSME2
POU2F2	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	135	7	0.00969660649374	1	CCL2 CCL3 CCL3L3 IFNGR1 IFNGR2 IL1B JUN
ATF3	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	123	12	0.00971547347995	1	CCL1 CCL18 CCL20 CXCL2 CXCR4 IFNGR1 IL10RA IL18 IL1B IL2RA TNFRSF1B TNFSF14
STAT4	KEGG-hsa04622	RIG-I-like_receptor_signaling_pathway	71	0	152	6	0.00977895452978	1	DDX58 DHX58 IFIH1 IRF7 ISG15 NFKBIA
NFKB2	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	129	8	0.00979339409818	1	CD40 CD80 H2AFY HIST1H2AC HLA-DQA1 HLA-DQB1 HLA-DRA SSB
TGIF1	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	41	5	0.00979386837063	1	CCL2 CCL22 CCL7 CCL8 CXCL3
STAT4	KEGG-hsa05144	Malaria	51	0	152	5	0.00980423762	1	GYPC ICAM1 IL18 IL1B TLR2
STAT4	KEGG-hsa04978	Mineral_absorption	51	0	152	5	0.00980423762	1	FTH1 MT1E MT1M MT1X MT2A
TGIF1	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	41	6	0.00982764547304	1	CCL2 CCL22 CCL7 CCL8 CXCL3 IL18
DDIT3	KEGG-hsa05323	Rheumatoid_arthritis	91	0	29	3	0.00983187000486	1	HLA-DQB1 HLA-DRA TLR2
ZNF22	KEGG-hsa05323	Rheumatoid_arthritis	91	0	10	2	0.00985926862393	1	ACP5 CCL20
SOX4	KEGG-hsa05162	Measles	135	0	80	6	0.00987203380656	1	HSPA1A IFNGR1 MX1 OAS1 SLAMF1 TNFSF10
ZNF385A	KEGG-hsa04530	Tight_junction	133	0	7	2	0.00992459894844	1	ACTB ACTG1
MAFB	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	104	6	0.00999330165152	1	C1QB C1QC CCL2 GNA15 IFNGR1 TLR2
ZNF267	KEGG-hsa05410	Hypertrophic_cardiomyopathy_(HCM)	83	0	11	2	0.00999503069252	1	ACTB ACTG1
IRF1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	166	5	0.0099955498495	1	CD40 CD80 HLA-DMB IL15RA TNFSF13B
STAT1	KEGG-hsa05140	Leishmaniasis	72	0	197	7	0.0100188412335	1	C3 FCGR2A FOS HLA-DQA1 IFNGR2 NCF1 NFKBIA
ZEB2	KEGG-hsa00480	Glutathione_metabolism	49	0	54	3	0.0100513079432	1	GPX3 IDH2 MGST1
NFE2L1	KEGG-hsa04115	p53_signaling_pathway	68	0	39	3	0.0100805759594	1	CCND1 CDKN1A CYCS
YBX1	KEGG-hsa04145	Phagosome	152	0	140	9	0.0100851748112	1	C3 CALR FCGR1A HLA-DMA HLA-DMB HLA-E NCF1 NCF2 OLR1
DNMT1	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	23	3	0.0102099027161	1	ACTB ACTG1 CLDN23
ZNF444	KEGG-hsa05162	Measles	135	0	58	5	0.0103017628163	1	EIF2AK2 IFIH1 IFNGR2 IRF7 NFKBIA
ZNF677	KEGG-hsa03320	PPAR_signaling_pathway	71	0	13	2	0.0103164961672	1	CD36 OLR1
NFE2L1	KEGG-hsa04380	Osteoclast_differentiation	130	0	39	4	0.0103614948087	1	CSF1 CSF1R IFNGR1 JUNB
MEF2A	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	210	9	0.010367228414	1	CCL3 CCL4 CD14 CD86 CTSK IL1B NFKBIA SPP1 TLR2
RBPJ	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	0	108	3	0.0103685394814	1	BST1 CD38 QPRT
GTF3A	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	67	5	0.0104211200219	1	ACTB ACTG1 CLDN7 MYL9 NCF2
TFEC	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	30	5	0.0104782443451	1	CSF1 CXCL2 TNFRSF4 TNFSF10 TNFSF9
CREB3L2	KEGG-hsa05152	Tuberculosis	180	0	61	6	0.0104808236257	1	CD74 CYP27B1 LSP1 PLK3 RIPK2 STAT1
JUNB	KEGG-hsa05140	Leishmaniasis	72	0	109	5	0.0104943092943	1	FCGR3A FOS IFNGR1 NCF1 STAT1
RELA	KEGG-hsa05330	Allograft_rejection	38	0	134	4	0.0104964753175	1	CD40 CD80 HLA-A HLA-E
REL	KEGG-hsa04142	Lysosome	121	0	42	4	0.0104976063809	1	CTSS DNASE2B HEXB LIPA
ZNF143	KEGG-hsa04964	Proximal_tubule_bicarbonate_reclamation	22	0	42	2	0.0105382108442	1	ATP1B1 MDH1
EPAS1	KEGG-hsa04146	Peroxisome	78	0	12	2	0.0105474417228	1	ACOX2 IDH2
STAT3	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	140	7	0.0105866129649	1	CD80 CD86 IL1B IRF7 MAP3K8 STAT1 TLR2
MAFB	KEGG-hsa00480	Glutathione_metabolism	49	0	104	4	0.0106823079168	1	ANPEP GPX3 GSTM4 GSTP1
RELA	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	134	5	0.0107245921569	1	BIRC3 CCL5 HSP90B1 IL18 NFKBIA
RELA	KEGG-hsa00590	Arachidonic_acid_metabolism	59	0	134	5	0.0107245921569	1	ALOX5 GPX3 HPGDS LTA4H PTGS1
POU2F2	KEGG-hsa05330	Allograft_rejection	38	0	135	4	0.0107673099574	1	CD80 CD86 HLA-A HLA-DRA
AHR	KEGG-hsa04320	Dorso-ventral_axis_formation	24	0	39	2	0.0108192342428	1	ETS2 ETV6
FOXO3	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	93	4	0.0108641651624	1	C3 CFD HLA-DQA1 PTAFR
NFIC	KEGG-hsa04142	Lysosome	121	0	8	2	0.0108720511145	1	CTSH LGMN
CEBPG	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	35	3	0.0108750781146	1	CTSS HLA-DRA HSP90AA1
RREB1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	16	2	0.0108806141863	1	HSP90AA1 HSP90AB1
RBPJ	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	108	6	0.0108845508902	1	CCL3 CCL4 CD14 CD40 CD86 IL1B
STAT1	KEGG-hsa05323	Rheumatoid_arthritis	91	0	197	8	0.0109292940487	1	ACP5 CCL5 CD80 FLT1 FOS HLA-DQA1 ICAM1 TNFSF13B
CEBPZ	KEGG-hsa05010	Alzheimer's_disease	166	0	6	2	0.0110569448579	1	CYCS SNCA
ATF3	KEGG-hsa05219	Bladder_cancer	42	0	123	4	0.0111036671987	1	CCND1 CDKN1A CDKN2A MMP9
STAT5A	KEGG-hsa05145	Toxoplasmosis	133	0	60	5	0.0111475249172	1	ALOX5 HLA-DPA1 HLA-DPB1 IFNGR1 STAT1
NFAT5	KEGG-hsa04142	Lysosome	121	0	23	3	0.0111884793693	1	CD164 CTSC GM2A
NFKB2	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	129	5	0.0112683504265	1	CCL4 CCL4L2 CCL5 NFKB1 NFKBIA
HIF1A	KEGG-hsa04910	Insulin_signaling_pathway	139	0	80	6	0.0113067241923	1	CALM2 FBP1 FLOT1 PCK2 PTPN1 SOCS3
ASCL2	KEGG-hsa05152	Tuberculosis	180	0	62	6	0.0113165969078	1	BID CALM2 CALM3 CTSD IFNGR2 STAT1
MITF	KEGG-hsa04380	Osteoclast_differentiation	130	0	40	4	0.0113194577952	1	IFNGR2 LILRB1 SQSTM1 STAT1
AHR	KEGG-hsa03320	PPAR_signaling_pathway	71	0	39	3	0.0113404499578	1	FABP3 NR1H3 OLR1
TFEC	KEGG-hsa00260	Glycine,_serine_and_threonine_metabolism	32	0	30	2	0.0113807527194	1	ALAS1 PSAT1
IRF9	KEGG-hsa05320	Autoimmune_thyroid_disease	53	0	98	4	0.0114358577124	1	CD40 CD86 HLA-DMA HLA-E
TFEB	KEGG-hsa05144	Malaria	51	0	102	4	0.0114802948706	1	CCL2 GYPC IL1B TLR2
IRF8	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	51	4	0.0114802948711	1	CCL5 CD40 IRF7 SPP1
TFDP2	KEGG-hsa05219	Bladder_cancer	42	0	23	2	0.0114898895943	1	CDKN2A MDM2
HMGA1	KEGG-hsa05332	Graft-versus-host_disease	43	0	263	6	0.0115240562068	1	CD80 HLA-A HLA-DQA1 HLA-DQB1 HLA-DRB1 IL1B
SOX4	KEGG-hsa05214	Glioma	65	0	80	4	0.0115333718733	1	CALM1 CALM3 CDKN1A CDKN2A
MSC	KEGG-hsa05152	Tuberculosis	180	0	45	5	0.0115899219262	1	CALM3 CD14 CTSD HLA-DMA PLK3
ZNF267	KEGG-hsa05414	Dilated_cardiomyopathy	90	0	11	2	0.0116792927187	1	ACTB ACTG1
FOS	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	95	4	0.011684243049	1	ACTG1 CD14 TUBB2A TUBB4B
CREB3	KEGG-hsa05152	Tuberculosis	180	0	16	3	0.0118183708879	1	CTSD CYP27B1 PLK3
IRF7	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	144	6	0.0118291372951	1	HLA-A HLA-DMB HLA-E PSME1 PSME2 TAP1
STAT5A	KEGG-hsa05162	Measles	135	0	60	5	0.0118405250767	1	CCND1 IFNGR1 IL1B IL2RA STAT1
STAT5A	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	60	3	0.0119570310352	1	CD86 HLA-DPA1 HLA-DPB1
FOXO3	KEGG-hsa04142	Lysosome	121	0	93	6	0.0119988543018	1	CD164 CTSC CTSS DNASE2B LGMN SLC11A1
NFAT5	KEGG-hsa05332	Graft-versus-host_disease	43	0	23	2	0.0120218351267	1	HLA-DPA1 IL1B
YBX1	KEGG-hsa04380	Osteoclast_differentiation	130	0	140	8	0.0120709294	1	ACP5 FCGR1A IL1B NCF1 NCF2 NFKBIA STAT1 TREM2
STAT4	KEGG-hsa05143	African_trypanosomiasis	35	0	152	4	0.0121095953982	1	ICAM1 IDO1 IL18 IL1B
RBPJ	KEGG-hsa00480	Glutathione_metabolism	49	0	108	4	0.0121517543076	1	ANPEP GCLC IDH2 MGST1
MITF	KEGG-hsa05416	Viral_myocarditis	71	0	40	3	0.0121552317371	1	BID HLA-DQA1 HLA-DQB1
NR3C1	KEGG-hsa04610	Complement_and_coagulation_cascades	69	0	118	5	0.0121635189083	1	C1QA C1QB C1QC PLAUR SERPINA1
IRF3	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	28	3	0.0121655441903	1	CCL3 CD14 NFKBIA
STAT3	KEGG-hsa05330	Allograft_rejection	38	0	140	4	0.0121897473762	1	CD80 CD86 HLA-A HLA-E
TCF4	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	97	10	0.012223188715	1	CCL2 CCL22 CCL5 CCL7 CCL8 CCR7 IL15RA IL18 TNFRSF4 TNFSF13B
MITF	KEGG-hsa05145	Toxoplasmosis	133	0	40	4	0.0122342852729	1	HLA-DQA1 HLA-DQB1 IFNGR2 STAT1
TSC22D1	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	60	6	0.0124467247919	1	CCL1 CCL3 CCL3L3 CCL4 CCL4L2 CXCR4
BHLHE41	KEGG-hsa00380	Tryptophan_metabolism	42	0	24	2	0.0124780223208	1	CYP1B1 KMO
TFDP2	KEGG-hsa00860	Porphyrin_and_chlorophyll_metabolism	44	0	23	2	0.012564483987	1	ALAS1 FTH1
ZNF580	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	23	2	0.012564483987	1	HLA-DMB HSPD1
NFAT5	KEGG-hsa04940	Type_I_diabetes_mellitus	44	0	23	2	0.012564483987	1	HLA-DPA1 IL1B
ETV5	KEGG-hsa05020	Prion_diseases	36	0	80	3	0.0125862939084	1	C1QA HSPA5 STIP1
HIF1A	KEGG-hsa05020	Prion_diseases	36	0	80	3	0.0125862939084	1	C1QC CCL5 IL1B
NR1H3	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	180	8	0.0125933639766	1	CCL3 CCL4 CD14 CD86 CTSK IL1B SPP1 TLR2
YBX1	KEGG-hsa00190	Oxidative_phosphorylation	131	0	140	8	0.0126042603771	1	ATP5G3 MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 NDUFB9
JUND	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	37	3	0.0126685139649	1	CTSB PSME2 TAP1
EGR2	KEGG-hsa05416	Viral_myocarditis	71	0	116	5	0.0127500560568	1	ACTG1 CCND1 CD80 CYCS HLA-DQA1
TCF4	KEGG-hsa04062	Chemokine_signaling_pathway	190	0	97	8	0.012829439086	1	CCL2 CCL22 CCL5 CCL7 CCL8 CCR7 NCF1 NFKBIA
ZNF385A	KEGG-hsa04145	Phagosome	152	0	7	2	0.0128346617151	1	ACTB ACTG1
DBP	KEGG-hsa05010	Alzheimer's_disease	166	0	69	6	0.0128550426329	1	CALM1 CALM3 COX5B IL1B MME SNCA
POU2F2	KEGG-hsa00620	Pyruvate_metabolism	40	0	135	4	0.0128699452703	1	AKR1B1 LDHB MDH1 PCK2
ZNF274	KEGG-hsa00760	Nicotinate_and_nicotinamide_metabolism	25	0	41	2	0.0128925156593	1	CD38 NT5C3A
IRF5	KEGG-hsa04380	Osteoclast_differentiation	130	0	88	6	0.012926300002	1	ACP5 JUNB PPARG STAT1 STAT2 TREM2
IRF5	KEGG-hsa05012	Parkinson's_disease	130	0	88	6	0.012926300002	1	MT-ATP6 MT-CO3 MT-CYB MT-ND4 MT-ND5 UBE2L6
ZBTB43	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	9	2	0.0129320244961	1	CTNNB1 CXCR4
NFE2L2	KEGG-hsa00480	Glutathione_metabolism	49	0	236	6	0.0130063646249	1	ANPEP GCLC GPX3 IDH2 LAP3 MGST1
HMG20B	KEGG-hsa00561	Glycerolipid_metabolism	52	0	56	3	0.0130539797675	1	AKR1B1 LPL MGLL
FOXO3	KEGG-hsa04540	Gap_junction	89	0	93	5	0.013055670827	1	TUBA1A TUBA1B TUBB TUBB2A TUBB4B
ARID3A	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	53	3	0.0130910025207	1	C1QC CFD HLA-DRA
BCL11A	KEGG-hsa04115	p53_signaling_pathway	68	0	122	5	0.0131077860441	1	CCND1 CD82 CDKN1A CYCS PMAIP1
RELA	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	134	5	0.013132371318	1	CCL5 DDX58 IL18 IRF7 NFKBIA
ZNF394	KEGG-hsa05330	Allograft_rejection	38	0	77	3	0.0131590077228	1	CD80 CD86 HLA-A
MEF2A	KEGG-hsa00620	Pyruvate_metabolism	40	0	210	5	0.0132483324285	1	ACAT2 AKR1B1 ALDH2 MDH1 PCK2
ZNF322	KEGG-hsa05162	Measles	135	0	22	3	0.0132928598831	1	FCGR2B NFKBIA TLR2
ZHX1	KEGG-hsa04640	Hematopoietic_cell_lineage	88	0	12	2	0.0132933872387	1	CD9 IL1B
ETV5	KEGG-hsa05142	Chagas_disease_(American_trypanosomiasis)	104	0	80	5	0.0133167423882	1	C1QA C3 CALR CCL2 CCL3L3
DDIT3	KEGG-hsa05020	Prion_diseases	36	0	29	2	0.0133735224426	1	HSPA5 STIP1
EGR2	KEGG-hsa05140	Leishmaniasis	72	0	116	5	0.0134908614089	1	C3 HLA-DQA1 IFNGR1 JUN NCF2
LCORL	KEGG-hsa05219	Bladder_cancer	42	0	25	2	0.0135020647137	1	CDKN1A CDKN2A
MTF1	KEGG-hsa05140	Leishmaniasis	72	0	41	3	0.0135032820235	1	FCGR2A HLA-DMB NCF1
CEBPG	KEGG-hsa05310	Asthma	30	0	35	2	0.0135236003715	1	CD40 HLA-DRA
IRF5	KEGG-hsa04623	Cytosolic_DNA-sensing_pathway	62	0	88	4	0.0135731765527	1	CASP1 CCL5 DDX58 IRF7
NFAT5	KEGG-hsa04380	Osteoclast_differentiation	130	0	23	3	0.013584815604	1	CYBB IFNGR1 IL1B
TSC22D1	KEGG-hsa05323	Rheumatoid_arthritis	91	0	60	4	0.0135981594197	1	ACP5 CCL3 CCL3L3 CSF1
HLX	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	38	3	0.0136249767719	1	CD74 HLA-DPA1 HLA-DRB1
BBX	KEGG-hsa03320	PPAR_signaling_pathway	71	0	15	2	0.0136729482309	1	ACOX2 LPL
ZNF394	KEGG-hsa05416	Viral_myocarditis	71	0	77	4	0.013686346714	1	BID CD80 CD86 HLA-A
RUNX1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	18	2	0.0136955552992	1	HSP90AB1 HSP90B1
ZEB2	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	55	0	54	3	0.0137704872242	1	TUBA4A TUBB TUBB4B
POU2F2	KEGG-hsa05010	Alzheimer's_disease	166	0	135	9	0.0138395121645	1	ATP5G3 BID CALM2 CALM3 COX5B CYCS IL1B NDUFB6 NDUFB9
ZNF444	KEGG-hsa04666	Fc_gamma_R-mediated_phagocytosis	95	0	58	4	0.0140125689092	1	LAT LYN MARCKS NCF1
IRF7	KEGG-hsa05012	Parkinson's_disease	130	0	144	8	0.0141367338547	1	MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 SLC25A5 UBE2L6
ETV5	KEGG-hsa04610	Complement_and_coagulation_cascades	69	0	80	4	0.0141382193717	1	C1QA C3 C5AR1 PLAUR
NR3C1	KEGG-hsa04672	Intestinal_immune_network_for_IgA_production	47	0	118	4	0.0142148037093	1	CD86 HLA-DPA1 HLA-DPB1 HLA-DRA
LYL1	KEGG-hsa00565	Ether_lipid_metabolism	36	0	30	2	0.0142739899883	1	LPCAT2 PLA2G7
IRF7	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	144	5	0.0143225075537	1	BIRC3 CASP1 CCL2 CCL5 RIPK2
TCF7L2	KEGG-hsa04670	Leukocyte_transendothelial_migration	117	0	26	3	0.0143554131122	1	ACTB ACTG1 CYBB
ZNF274	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	41	4	0.0143655054571	1	CD40 CLDN7 HLA-DMA ICAM1
ZNF274	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	41	4	0.0143655054571	1	CD40 H2AFZ HIST1H2BC HLA-DMA
ZNF143	KEGG-hsa05140	Leishmaniasis	72	0	42	3	0.0144161391084	1	C3 IFNGR1 JUN
DNMT1	KEGG-hsa04530	Tight_junction	133	0	23	3	0.0144441885054	1	ACTB ACTG1 CLDN23
YBX1	KEGG-hsa00620	Pyruvate_metabolism	40	0	140	4	0.0145510603692	1	ACAT2 AKR1B1 LDHB MDH1
TCF4	KEGG-hsa04142	Lysosome	121	0	97	6	0.0145598753832	1	ACP5 CTSB CTSC CTSH LGMN SCARB2
SOX4	KEGG-hsa05330	Allograft_rejection	38	0	80	3	0.0145850618855	1	CD40 CD86 HLA-E
NFE2L1	KEGG-hsa04612	Antigen_processing_and_presentation	78	0	39	3	0.0146215973088	1	CTSS HSP90AA1 HSP90AB1
ASCL2	KEGG-hsa00480	Glutathione_metabolism	49	0	62	3	0.0146302075541	1	GPX3 IDH2 LAP3
IRF1	KEGG-hsa04622	RIG-I-like_receptor_signaling_pathway	71	0	166	6	0.0146678744679	1	DDX58 DHX58 IFIH1 IRF7 ISG15 TMEM173
TFEB	KEGG-hsa00020	Citrate_cycle_(TCA_cycle)	30	0	102	3	0.0147051389114	1	IDH2 MDH1 PCK2
IRF7	KEGG-hsa00190	Oxidative_phosphorylation	131	0	144	8	0.0147528757493	1	ATP6V1D MT-ATP6 MT-CO3 MT-CYB MT-ND2 MT-ND4 MT-ND5 PPA1
PLSCR1	KEGG-hsa05016	Huntington's_disease	183	0	47	5	0.0147984362584	1	MT-ATP6 MT-CO3 MT-CYB NDUFB9 SOD2
DDIT3	KEGG-hsa05330	Allograft_rejection	38	0	29	2	0.0148326029776	1	HLA-DQB1 HLA-DRA
STAT2	KEGG-hsa00380	Tryptophan_metabolism	42	0	134	4	0.014843193961	1	IDO1 IL4I1 KYNU WARS
FOS	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	95	4	0.0148495079462	1	CCL5 HSP90B1 IL18 NFKBIA
FOS	KEGG-hsa00590	Arachidonic_acid_metabolism	59	0	95	4	0.0148495079462	1	ALOX5 CBR3 LTA4H PTGDS
TFEB	KEGG-hsa05150	Staphylococcus_aureus_infection	55	0	102	4	0.0148656377974	1	C2 C3 FCGR3A PTAFR
ZNF677	KEGG-hsa04512	ECM-receptor_interaction	86	0	13	2	0.0148925763218	1	CD36 ITGB8
MXD1	KEGG-hsa05162	Measles	135	0	23	3	0.0150340915132	1	HSPA8 IFNGR1 IL2RA
IRF5	KEGG-hsa05340	Primary_immunodeficiency	35	0	88	3	0.015064532994	1	CD40 IL7R TAP1
ASCL2	KEGG-hsa05323	Rheumatoid_arthritis	91	0	62	4	0.0151975458087	1	ACP5 ATP6V1D CCL2 CD86
RELB	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	19	2	0.0152088144321	1	CCL5 NFKBIA
TCF4	KEGG-hsa00250	Alanine,_aspartate_and_glutamate_metabolism	32	0	97	3	0.0153251867578	1	ASNS GLUL IL4I1
DNMT1	KEGG-hsa04514	Cell_adhesion_molecules_(CAMs)	136	0	23	3	0.0153341570378	1	ALCAM CLDN23 ITGB7
ZNF444	KEGG-hsa04060	Cytokine-cytokine_receptor_interaction	267	0	58	7	0.0153438639721	1	CCL4L2 IFNGR2 IL15RA INHBA TNFRSF4 TNFRSF9 TNFSF12
STAT1	KEGG-hsa00750	Vitamin_B6_metabolism	6	0	197	2	0.0153663512773	1	PDXK PSAT1
HMGA1	KEGG-hsa04621	NOD-like_receptor_signaling_pathway	59	0	263	7	0.0155327656772	1	CXCL2 HSP90AA1 HSP90AB1 HSP90B1 IL18 IL1B NFKBIA
ETV5	KEGG-hsa05416	Viral_myocarditis	71	0	80	4	0.015569918248	1	ACTB ACTG1 CCND1 CYCS
SOX4	KEGG-hsa03320	PPAR_signaling_pathway	71	0	80	4	0.015569918248	1	CD36 CYP27A1 DBI LPL
AHR	KEGG-hsa05216	Thyroid_cancer	29	0	39	2	0.0155868800484	1	CCND1 NCOA4
BCL11A	KEGG-hsa05416	Viral_myocarditis	71	0	122	5	0.0155894957898	1	ACTB CCND1 CD40 CD86 CYCS
ZNF322	KEGG-hsa04010	MAPK_signaling_pathway	266	0	22	4	0.0157940181066	1	CD14 DUSP2 MRAS PRKACB
HLX	KEGG-hsa05310	Asthma	30	0	38	2	0.0158277909862	1	HLA-DPA1 HLA-DRB1
IRF5	KEGG-hsa05322	Systemic_lupus_erythematosus	136	0	88	6	0.0158683114657	1	CD40 H3F3B HLA-DPA1 HLA-DPB1 HLA-DRB1 HLA-DRB5
PPARG	KEGG-hsa04622	RIG-I-like_receptor_signaling_pathway	71	0	169	6	0.0159039911344	1	DDX58 DHX58 IFIH1 IRF7 ISG15 NFKBIA
RREB1	KEGG-hsa05140	Leishmaniasis	72	0	16	2	0.0159229423515	1	HLA-DMA HLA-DMB
STAT4	KEGG-hsa04620	Toll-like_receptor_signaling_pathway	102	0	152	7	0.0161087127817	1	CCL5 IL1B IRF7 JUN MAP3K8 NFKBIA TLR2
PPARG	KEGG-hsa05160	Hepatitis_C	136	0	169	9	0.0161089583529	1	DDX58 IFIT1 IRF1 IRF7 NFKBIA OAS1 OAS2 SOCS3 STAT1
PPARG	KEGG-hsa00100	Steroid_biosynthesis	19	0	169	3	0.0161670297553	1	EBP MSMO1 SQLE
CREB3L2	KEGG-hsa00100	Steroid_biosynthesis	19	0	61	2	0.0162042678709	1	CYP27B1 LIPA
RUNX1	KEGG-hsa04020	Calcium_signaling_pathway	179	0	18	3	0.0162225254097	1	CALM1 CALM3 CYSLTR1
