TF	GeneSet_ID	GeneSetName	#Set genes	Direction	#TF targets	# in overlap	P_raw	P_adj	EnrichedGenes
NFE2L2	WP2865	IL1_and_megakaryotyces_in_obesity	25	up	125	3	0.0243768869245	1	IL18 NFKB1 TLR2
TGIF1	WP15	Selenium_Micronutrient_Network	87	down	14	2	0.024422066262	1	ALOX5AP GPX3
ETS2	WP1982	SREBP_signalling	62	down	50	3	0.0244297297334	1	DBI MDH1 SCD
YBX1	WP2203	TSLP_Signaling_Pathway	50	down	62	3	0.0244297297351	1	LYN NFKBIA STAT1
IRF7	WP2374	Oncostatin_M_Signaling_Pathway	66	up	124	5	0.0244732455181	1	CCL2 JUNB SOCS3 STAT1 TIMP3
MEF2A	WP558	Complement_and_Coagulation_Cascades	59	up	189	6	0.0244858705332	1	C1QA C1QB C1QC C3 CD55 SERPINA1
TFEB	KEGG-hsa05330	Allograft_Rejection	59	up	93	4	0.024543702089	1	C3 IL1B IL2RA VIM
IRF1	WP183	Proteasome_Degradation	59	up	93	4	0.024543702089	1	PSMA4 PSME1 PSME2 UBE2D1
KLF6	WP408	Oxidative_Stress	31	up	39	2	0.0245522426579	1	MAOA NFKB1
ETS2	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	112	2	0.0246192512991	1	NFE2L2 NFKB1
DBP	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	61	3	0.0246601907213	1	NFKB1 TNFRSF21 VIM
FOXO3	WP167	Eicosanoid_Synthesis	21	down	58	2	0.0247623353968	1	ALOX5AP PTGS1
DBP	WP516	Hypertrophy_Model	20	up	61	2	0.0248090870166	1	HBEGF IL18
NFKB2	WP2324	AGE/RAGE_pathway	72	up	114	5	0.0248121833789	1	LGALS3 MMP14 NFKB1 NFKBIA STAT1
MAFF	WP2875	Constitutive_Androstane_Receptor_Pathway	32	up	38	2	0.0248228324588	1	HSP90AA1 SULT1A1
JUND	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	up	17	2	0.0248407661429	1	CDKN1A PLAUR
FOXO3	WP306	Focal_Adhesion	193	down	58	6	0.0248658194022	1	ACTB ACTG1 CCND2 FGR FLT1 SPP1
ATF3	WP2516	ATM_Signaling_Pathway	18	up	68	2	0.02488719956	1	CDKN1A JUN
ATF3	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	up	68	3	0.0249883244936	1	HSP90AA1 JUN JUNB
ATF3	WP2431	Spinal_Cord_Injury	121	up	68	5	0.0250040333104	1	CCND1 CD47 LGALS3 MMP9 RHOC
CEBPG	WP465	Tryptophan_metabolism	47	up	26	2	0.0250097369956	1	CYP19A1 WARS
HMGN3	WP143	Fatty_Acid_Beta_Oxidation	33	down	37	2	0.0250168573199	1	ACSL4 LPL
YBX1	WP15	Selenium_Pathway	89	down	62	4	0.0250195858175	1	ICAM1 IL1B KYNU TXN
STAT3	WP1433	NOD_pathway	43	up	129	4	0.0251413079809	1	AIM2 CARD16 IL1B PYCARD
TSC22D1	WP366	TGF_beta_Signaling_Pathway	129	up	43	4	0.0251413079834	1	ATF3 CCND1 CDKN1A JUNB
STAT5A	WP474	Endochondral_Ossification	64	up	49	3	0.025173122848	1	MMP9 STAT1 TIMP3
STAT5A	WP2034	Leptin_signaling_pathway	64	up	49	3	0.025173122848	1	CCND1 IL1B STAT1
AHR	WP138	Androgen_receptor_signaling_pathway	90	up	35	3	0.0252879592551	1	CCND1 NCOA4 RAN
POU2F2	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	113	3	0.0253409446567	1	AHR JUN NFE2L2
BATF3	WP2018	RANKL/RANK_Signaling_Pathway	56	up	99	4	0.0253505872425	1	ICAM1 LYN NFKB1 NFKBIA
MAFB	WP98	Prostaglandin_Synthesis_and_Regulation	30	down	41	2	0.0253522973021	1	HPGD PTGDS
MEF2A	WP197	Cholesterol_Biosynthesis	17	up	189	3	0.0253749794515	1	FDPS MSMO1 SQLE
HLX	WP111	Electron_Transport_Chain	114	up	11	2	0.0254483379262	1	SLC25A5 UCP2
TGIF1	WP15	Selenium_Pathway	89	down	14	2	0.0254819664343	1	ALOX5AP GPX3
PKNOX1	WP2018	RANKL/RANK_Signaling_Pathway	56	down	148	5	0.0254969165533	1	ICAM1 LYN NFKB1 NFKB2 NFKBIA
EGR2	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	121	4	0.0255033000427	1	DNAJA1 GSTP1 HSPA8 TOB1
IRF1	WP2447	Amyotrophic_lateral_sclerosis_(ALS)	34	up	93	3	0.0255137925645	1	BID CARD16 CASP1
ARID3A	WP558	Complement_and_Coagulation_Cascades	59	down	21	2	0.0255659586374	1	C1QC CLU
SP3	WP516	Hypertrophy_Model	20	up	62	2	0.0255742172568	1	ATF3 IL18
IRF1	WP15	Selenium_Pathway	89	up	93	5	0.0256905747201	1	CCL2 ICAM1 KYNU SOD2 TXN
JUN	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	up	44	3	0.0258117579173	1	PLAUR VIM YWHAQ
IRF1	WP2431	Spinal_Cord_Injury	121	up	93	6	0.0259992361648	1	BTG2 CCL2 CD47 FCGR2A ICAM1 TNFSF13B
IRF3	WP534	Glycolysis_and_Gluconeogenesis	50	up	25	2	0.0260769561577	1	MPC2 SLC2A3
NFE2L2	WP623	Oxidative_phosphorylation	69	down	81	4	0.0261104452358	1	ATP5G3 ATP6AP2 MT-ND2 NDUFB9
PKNOX1	WP2884	NRF2_pathway	142	down	148	9	0.0261825480832	1	FTH1 HSPA1A NFE2L2 NQO1 SERPINA1 SLC2A6 SLC39A8 SLC7A11 TXN
HMGA1	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	down	100	7	0.0262097692713	1	CCL3 CCL4 CD14 CD80 IL1B NFKBIA TLR2
ZNF394	WP286	IL-3_Signaling_Pathway	49	up	65	3	0.0262101844088	1	CD86 HCK IL3RA
ZNF444	WP183	Proteasome_Degradation	59	up	54	3	0.0262473357786	1	PSMA4 PSME1 PSME2
ETV5	WP558	Complement_and_Coagulation_Cascades	59	up	54	3	0.0262473357786	1	C3 C5AR1 PLAUR
MEF2A	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	189	4	0.0263041077027	1	ANXA1 HPGD PTGIR S100A10
JUNB	WP673	ErbB_Signaling_Pathway	56	up	57	3	0.0263778680485	1	CCND1 CDKN1A HBEGF
TSC22D1	WP236	Adipogenesis	131	up	43	4	0.0264241083289	1	CDKN1A EGR2 LPL NR1H3
IRF7	WP205	IL-7_Signaling_Pathway	26	up	124	3	0.0265001340814	1	IL2RA IL7R STAT1
ZEB2	WP2586	Aryl_Hydrocarbon_Receptor	42	up	30	2	0.0265203800168	1	CYP1B1 NFE2L2
IRF9	WP2034	Leptin_signaling_pathway	64	up	88	4	0.0267448769564	1	IL1RN PTPN1 SOCS3 STAT1
DNMT1	WP306	Focal_Adhesion	193	up	17	3	0.0267993736826	1	ACTB ACTG1 ITGB7
STAT2	WP2203	TSLP_Signaling_Pathway	50	up	113	4	0.0268573591156	1	IL7R NFKBIA STAT1 STAT4
POU2F2	WP534	Glycolysis_and_Gluconeogenesis	50	up	113	4	0.0268573591156	1	FBP1 LDHB MDH1 MPC2
POU2F2	WP2203	TSLP_Signaling_Pathway	50	up	113	4	0.0268573591156	1	HCK IL7R LYN STAT4
MAFB	WP408	Oxidative_Stress	31	down	41	2	0.0269598282818	1	GPX3 JUNB
BATF3	WP2435	Quercetin_and_Nf-kB/_AP-1_Induced_Cell_Apoptosis	13	up	99	2	0.0269709001548	1	NFE2L2 NFKB1
DDIT3	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	25	2	0.0270578667197	1	CDKN1A HSPA5
STAT3	WP364	IL-6_signaling_pathway	44	up	129	4	0.0271110845245	1	HCK IRF1 SOCS3 STAT1
TFEC	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	33	4	0.0271179265659	1	HMGA1 PRSS21 TNFSF9 TXNRD1
MAFF	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	up	38	4	0.0272568391094	1	ATF3 RGS16 YWHAH YWHAQ
STAT5A	WP2374	Oncostatin_M_Signaling_Pathway	66	up	49	3	0.0272700494664	1	JUNB STAT1 TIMP3
ETV5	WP236	Adipogenesis	131	down	10	2	0.0274327198618	1	CDKN1A ID3
ZHX1	WP236	Adipogenesis	131	up	10	2	0.0274327198618	1	NAMPT SOCS3
IRF5	WP465	Tryptophan_metabolism	47	up	69	3	0.0274543853929	1	IDO1 KYNU WARS
PPARG	WP2018	RANKL/RANK_Signaling_Pathway	56	up	151	5	0.0275147417903	1	ACP5 FOS NFKB2 NFKBIA STAT1
TFEB	WP176	Folate_Metabolism	35	up	93	3	0.0275330231825	1	GPX3 IL1B NFKB1
NFE2L2	WP12	Osteoclast_Signaling	16	down	81	2	0.0275741758558	1	ACP5 SPP1
IRF7	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	124	4	0.0276005697309	1	BTG1 G0S2 NCOA4 PSMA4
ZNF394	WP2203	TSLP_Signaling_Pathway	50	up	65	3	0.0276261966593	1	HCK IL7R NFKB2
TGIF1	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	up	18	2	0.0276853984592	1	PLAUR SCARB2
CEBPD	WP1433	NOD_pathway	43	up	30	2	0.0277100968237	1	CARD16 HSP90AA1
MITF	WP1433	NOD_pathway	43	up	30	2	0.0277100968237	1	CARD16 CASP1
BATF3	WP143	Fatty_Acid_Beta_Oxidation	33	up	99	3	0.0277382545354	1	ACSL1 ACSL4 LPL
ZNF143	WP28	Selenium_Metabolism_and_Selenoproteins	38	up	34	2	0.0278069097175	1	JUN TXNRD1
IRF7	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	up	124	8	0.0278355873507	1	CCL3 CCL5 CD40 CD86 IRF7 SQSTM1 STAT1 TRAFD1
ETS2	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	112	4	0.0278370184939	1	IL7R NFKB1 SOCS3 VIM
ARID5B	WP585	Interferon_type_I_signaling_pathways	54	up	24	2	0.0278750829078	1	PTPRC STAT4
ZNF394	WP247	Small_Ligand_GPCRs	20	up	65	2	0.0279272801136	1	PTAFR PTGIR
REL	WP176	Folate_Metabolism	35	up	37	2	0.0279287880906	1	GPX3 NFKB2
NR3C1	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	up	71	3	0.0279532304889	1	AHR IL1B JUN
NR3C1	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	71	3	0.0279532304889	1	BTG1 G0S2 NCOA4
STAT1	WP75	Toll-like_receptor_signaling_pathway	104	up	172	8	0.027980240675	1	CCL4 CCL5 CD40 CD80 FOS IRF7 NFKB2 NFKBIA
SP3	WP167	Eicosanoid_Synthesis	21	up	62	2	0.0280404417803	1	ALOX5AP PTGES
SP3	WP1742	TP53_Network	21	up	62	2	0.0280404417803	1	CDKN1A CDKN2A
HMG20B	WP179	Cell_Cycle	106	up	31	3	0.0280863682581	1	CDKN1A CDKN2A YWHAQ
STAT1	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	up	172	10	0.0281131957306	1	CCL4 CCL5 CD40 CD80 FOS IRF7 NFKB2 NFKBIA SQSTM1 TRAFD1
HLX	WP1449	Regulation_of_toll-like_receptor_signaling_pathway	144	down	23	3	0.0281929886591	1	CCL3 CCL4 CCL5
YY1	WP2586	Aryl_Hydrocarbon_Receptor	42	up	31	2	0.0281982733762	1	CCL1 HSP90AA1
HMG20B	WP383	Striated_Muscle_Contraction	42	up	31	2	0.0281982733762	1	ACTG1 MYL9
ZNF143	WP382	MAPK_Signaling_Pathway	170	up	34	4	0.0282853561719	1	DDIT3 HSPA8 HSPB1 JUN
NFE2L2	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	125	4	0.0283221109924	1	BTG1 DNAJA1 G0S2 NCOA4
MITF	WP615	Senescence_and_Autophagy	110	up	30	3	0.0283554986241	1	CD44 IFI16 SQSTM1
REL	WP254	Apoptosis	89	up	37	3	0.0284204067382	1	BIRC3 NFKBIA PMAIP1
ZNF394	WP236	Adipogenesis	131	up	65	5	0.028434145919	1	GADD45B PCK2 PLIN2 PPARG SOCS3
FOXO3	WP536	Calcium_Regulation_in_the_Cardiac_Cell	147	down	58	5	0.0284355043413	1	CALR CAMK1 FKBP1A RGS16 YWHAQ
KLF10	WP2431	Spinal_Cord_Injury	121	down	11	2	0.0284407440084	1	CXCL2 IL1B
DBP	WP195	IL-1_signaling_pathway	54	up	61	3	0.0286183510784	1	IL1B NFKB1 NFKBIA
POU2F2	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	113	4	0.0286428673463	1	IL7R SOCS3 TNFRSF21 VIM
RELB	WP2374	Oncostatin_M_Signaling_Pathway	66	up	20	2	0.0287305847121	1	HIF1A NFKBIA
BCL11A	WP408	Oxidative_Stress	31	up	107	3	0.0287752281669	1	FOS GPX3 JUNB
ARID5B	WP585	Interferon_type_I	55	up	24	2	0.0288419047002	1	PTPRC STAT4
ATF3	WP382	MAPK_Signaling_Pathway	170	up	68	6	0.0288695366818	1	DDIT3 HSPA5 HSPB1 JUN LRRK2 MRAS
HMG20B	WP43	Oxidation_by_Cytochrome_P450	63	down	21	2	0.0288861554121	1	CYP1B1 CYP27A1
MSANTD3	WP1984	Integrated_Breast_Cancer_Pathway	63	up	21	2	0.0288861554121	1	GRN PLK3
HIF1A	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	72	3	0.0289816461534	1	G0S2 HERPUD1 HSPA8
ASCL2	WP75	Toll-like_receptor_signaling_pathway	104	down	32	3	0.0290598464052	1	CD40 CD86 STAT1
IRF3	WP395	IL-4_Signaling_Pathway	53	up	25	2	0.0290642265537	1	DOK2 NFKBIA
ZNF394	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	65	3	0.0290824656564	1	GCLC IL7R SOCS3
IRF1	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	up	93	5	0.0291351845436	1	BID BIRC3 CCL2 CFLAR TXN
ZNF780A	WP2006	miR-targeted_genes_in_squamous_cell_-_TarBase	171	up	8	2	0.0291958551628	1	SH3BGRL3 TUBA1B
MBD2	WP2006	miR-targeted_genes_in_squamous_cell_-_TarBase	171	up	8	2	0.0291958551628	1	SH3BGRL3 TUBA1B
STAT4	WP254	Apoptosis	89	up	130	6	0.029274524991	1	IRF1 IRF7 JUN MCL1 NFKBIA TNFRSF21
AHR	WP170	Nuclear_Receptors	38	up	35	2	0.029350702329	1	NR1H3 NR3C1
STAT3	WP205	IL-7_Signaling_Pathway	26	up	129	3	0.0293517550476	1	IL2RA IL7R STAT1
TSC22D1	WP2828	Bladder_Cancer	31	up	43	2	0.0294593961295	1	CCND1 CDKN1A
STAT1	WP2485	NAD_Biosynthesis_II_(from_tryptophan)	8	up	172	2	0.0295151639523	1	KYNU QPRT
ETS2	WP453	Inflammatory_Response_Pathway	30	up	112	3	0.0297031549835	1	CD80 CD86 IL2RA
ETS2	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	112	3	0.0297031549835	1	HSD11B1 PTGIR S100A10
HMG20B	WP43	Cytochrome_P450	64	down	21	2	0.0297421541273	1	CYP1B1 CYP27A1
ZNF780A	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	8	2	0.0298359349374	1	SH3BGRL3 TUBA1B
MBD2	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	8	2	0.0298359349374	1	SH3BGRL3 TUBA1B
ETV5	WP1982	SREBP_signalling	62	up	54	3	0.0298453770216	1	FDPS INSIG1 SQLE
FOXO3	WP2586	Aryl_Hydrocarbon_Receptor	42	up	32	2	0.0299179370633	1	CYP1B1 NFE2L2
STAT4	WP205	IL-7_Signaling_Pathway	26	up	130	3	0.0299411222528	1	CCND1 IL2RA IL7R
DBP	WP366	TGF_Beta_Signaling_Pathway	55	up	61	3	0.0300085545281	1	FKBP1A INHBA NFKB1
ZNF75A	WP2005	miR-targeted_genes_in_muscle_cell_-_TarBase	426	up	21	5	0.0300316449663	1	CDKN1A CSF1 HMGA1 POLE4 YWHAQ
DNTTIP1	WP111	Electron_Transport_Chain	114	up	12	2	0.0300827150262	1	MT-CYB MT-ND4
TFDP2	WP2261	Signaling_Pathways_in_Glioblastoma	85	up	16	2	0.0301548196977	1	CDKN2A MDM2
MEF2A	WP2873	Aryl_Hydrocarbon_Receptor_Pathway	46	up	189	5	0.0301625153958	1	AHR HSP90AA1 IL1B MGST1 NFE2L2
RELA	WP75	Toll-like_receptor_signaling_pathway	104	up	112	6	0.0301871902053	1	CCL5 CD40 CD80 IRF7 NFKBIA STAT1
ATF3	WP710	DNA_Damage_Response_(only_ATM_dependent)	86	up	68	4	0.0302039822801	1	CCND1 CDKN1A JUN PMAIP1
EGR2	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	121	3	0.0302439896739	1	CDKN1A HSP90AA1 JUN
DBP	WP2884	NRF2_pathway	142	up	61	5	0.0302481791713	1	CBR3 GSTM4 HBEGF SLC39A8 SLC7A11
XBP1	WP2006	miR-targeted_genes_in_squamous_cell_-_TarBase	171	up	20	3	0.0303020910277	1	NCL TUBA1A TUBA1B
HLX	KEGG-hsa05330	Allograft_Rejection	59	down	23	2	0.0303353353238	1	LRRK2 VIM
BATF3	WP289	Myometrial_Relaxation_and_Contraction_Pathways	150	up	99	7	0.0303427139383	1	ADM ATF4 ETS2 IGFBP6 IL1B NFKB1 PDE4B
ATF3	WP1539	Angiogenesis	20	up	68	2	0.030365131402	1	MMP9 TIMP3
LCORL	WP45	G1_to_S_cell_cycle_control	68	up	20	2	0.0303651314034	1	CDKN1A CDKN2A
POU2F2	WP1533	Vitamin_B12_Metabolism	30	up	113	3	0.03038967426	1	ABCA1 IL1B SOD2
ETV5	WP706	SIDS_Susceptibility_Pathways	161	up	54	5	0.030484470582	1	HSP90B1 HSPD1 IL1RN YWHAH YWHAQ
ZNF322	WP236	Adipogenesis	131	up	26	3	0.0305368295458	1	EGR2 HMGA1 NR1H3
NFE2L1	WP236	Adipogenesis	131	up	26	3	0.0305368295458	1	CDKN1A HMGA1 NR1H3
BATF3	WP716	Vitamin_A_and_Carotenoid_Metabolism	40	down	34	2	0.0305899627658	1	ALDH1A1 CD36
CREB3L2	WP2359	Parkin-Ubiquitin_Proteasomal_System_pathway	72	up	47	3	0.0306407281761	1	TUBA1A TUBA1B TUBB2A
CREB3L2	WP2324	AGE/RAGE_pathway	72	up	47	3	0.0306407281761	1	LGALS3 MSR1 STAT1
SOX4	WP707	DNA_Damage_Response	72	down	47	3	0.0306407281761	1	BID CDKN1A PMAIP1
ZNF281	WP2572	Primary_Focal_Segmental_Glomerulosclerosis_FSGS	72	up	19	2	0.0306544304224	1	LIMS1 SCARB2
ATF4	WP364	IL-6_signaling_pathway	44	up	31	2	0.0307428822241	1	HCK IRF1
ZNF274	WP364	IL-6_signaling_pathway	44	up	31	2	0.0307428822241	1	IRF1 SOCS3
ZNF274	WP2332	Interleukin-11_Signaling_Pathway	44	up	31	2	0.0307428822241	1	ICAM1 SOCS3
KLF10	WP28	Selenium_Metabolism_and_Selenoproteins	38	up	36	2	0.0309282105264	1	GPX3 TXNRD1
REL	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	up	37	3	0.030950911842	1	BIRC3 NFKB2 NFKBIA
HMGA1	KEGG-hsa05330	Allograft_Rejection	59	down	100	4	0.0310012238535	1	CD80 IL1B IL2RA LRRK2
NFE2L2	WP383	Striated_Muscle_Contraction	42	down	81	3	0.0310017878889	1	MYL9 TNNI2 TPM2
BATF3	WP545	Complement_Activation,_Classical_Pathway	14	up	99	2	0.0310600489004	1	C1QB CD55
NFKB2	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	114	3	0.0310846450593	1	HSD11B1 PTGER2 PTGIR
MSC	WP366	TGF_Beta_Signaling_Pathway	55	up	25	2	0.0311288884101	1	CTNNB1 INHBA
BCL11A	WP2007	Iron_metabolism_in_placenta	13	up	107	2	0.0311580526807	1	HAMP TFRC
XBP1	WP2003	miR-targeted_genes_in_leukocytes_-_TarBase	173	up	20	3	0.0312227243502	1	MTHFD2 TUBA1A TUBA1B
ASCL2	WP2036	TWEAK_Signaling_Pathway	43	down	32	2	0.0312518743427	1	BIRC3 CCL2
ASCL2	WP49	IL-2_Signaling_Pathway	43	down	32	2	0.0312518743427	1	SOCS3 STAT1
ZNF322	WP395	IL-4_Signaling_Pathway	53	up	26	2	0.031272646494	1	DOK2 NFKBIA
STAT5A	WP2431	Spinal_Cord_Injury	121	up	49	4	0.0313174193933	1	C1QB CCND1 IL1B MMP9
CEBPD	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	30	2	0.0314061873854	1	G0S2 HSPA8
STAT1	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	172	5	0.0314131239751	1	CDKN1A IL7R RIPK2 SOCS3 SQSTM1
DBP	WP2018	RANKL/RANK_Signaling_Pathway	56	up	61	3	0.0314340509683	1	ICAM1 NFKB1 NFKBIA
ETS2	WP395	IL-4_Signaling_Pathway	53	up	112	4	0.0315193174616	1	DOK2 NFKB1 NFKBIA SOCS3
FOXO3	KEGG-hsa05330	Allograft_Rejection	59	down	58	3	0.0315777836637	1	C3 TUBA1A TUBA1B
GTF3A	WP615	Senescence_and_Autophagy	110	up	54	4	0.0316045025914	1	CDKN2A GSN HMGA1 SQSTM1
HMGA1	WP545	Complement_Activation,_Classical_Pathway	14	down	100	2	0.0316427616626	1	C1QA C1QB
PKNOX1	WP1434	Osteopontin_Signaling	13	up	108	2	0.031698897126	1	MMP9 SPP1
PPARG	WP262	EBV_LMP1_signaling	23	up	151	3	0.0318579494055	1	CCL5 NFKB2 NFKBIA
IRF7	WP2431	Spinal_Cord_Injury	121	up	124	7	0.0319450581228	1	CCL2 CD47 FKBP1A ICAM1 MBP TNFSF13B VIM
STAT3	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	129	2	0.0320290307471	1	ACOX2 NFE2L2
XPA	WP366	TGF_beta_Signaling_Pathway	129	up	11	2	0.0320290307484	1	ATF3 CDKN1A
YBX1	WP2884	NRF2_pathway	142	down	62	5	0.0321650515386	1	FTH1 HSPA1A SERPINA1 SLC7A11 TXN
DBP	WP262	EBV_LMP1_signaling	23	up	61	2	0.0322633167529	1	NFKB1 NFKBIA
BATF3	WP176	Folate_Metabolism	35	up	99	3	0.0323350476544	1	IL1B NFKB1 SOD2
ETV5	WP2878	PPAR_Alpha_Pathway	26	up	54	2	0.0323714214742	1	CCND1 NR1H3
JUNB	WP1530	miRNA_Regulation_of_DNA_Damage_Response	105	up	57	4	0.0324180055693	1	BID CCND1 CDKN1A PMAIP1
KLF6	WP1471	TOR_Signaling	36	up	39	2	0.0324524136473	1	DDIT4 PRKAA1
KLF10	WP314	FAS_pathway_and_Stress_induction_of_HSP_regulation	39	up	36	2	0.0324524136485	1	CYCS HSPB1
STAT4	WP2435	Quercetin_and_Nf-kB/_AP-1_induced_cell_apoptosis	11	up	130	2	0.0324899043527	1	JUN NFE2L2
BATF3	WP254	Apoptosis	89	up	99	5	0.03252440904	1	BIRC3 CARD16 IRF1 NFKB1 NFKBIA
KLF6	WP2355	Corticotropin-releasing_hormone	89	up	39	3	0.032581342519	1	IL18 NFKB1 NFKBIA
ASCL2	WP364	IL-6_signaling_pathway	44	down	32	2	0.0326091866575	1	SOCS3 STAT1
ASCL2	WP2332	Interleukin-11_Signaling_Pathway	44	down	32	2	0.0326091866575	1	SOCS3 STAT1
ATF3	WP2864	Apoptosis-related_network_due_to_altered_Notch3_in_ovarian_cancer	51	up	68	3	0.0326579519189	1	CDKN1A HSPA5 HSPB1
CREB3L2	WP98	Prostaglandin_Synthesis_and_Regulation	30	up	47	2	0.0326795885623	1	ANXA6 TBXAS1
SOX4	WP453	Inflammatory_Response_Pathway	30	down	47	2	0.0326795885623	1	CD40 CD86
MITF	WP465	Tryptophan_metabolism	47	up	30	2	0.032679588563	1	CYP1B1 KYNU
KLF6	WP615	Senescence_and_Autophagy	110	down	13	2	0.0327919927158	1	HMGA1 SPARC
TFDP2	WP254	Apoptosis	89	up	16	2	0.0328294458213	1	CDKN2A MDM2
ZEB2	KEGG-hsa05130	Pathogenic_Escherichia_coli_infection	59	down	24	2	0.0328423685007	1	TUBA4A TUBB4B
ARID5B	KEGG-hsa05330	Allograft_Rejection	59	up	24	2	0.0328423685007	1	IL1B VIM
NFE2L2	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	125	3	0.0328722081803	1	AHR CYP1B1 NQO1
NR3C1	WP286	IL-3_Signaling_Pathway	49	up	71	3	0.0329104490954	1	CD86 FOS JUN
HMGA1	WP2878	PPAR_Alpha_Pathway	26	up	135	3	0.0329829683841	1	CCND1 DBI NR1H3
NFE2L2	WP536	Calcium_Regulation_in_the_Cardiac_Cell	147	down	81	6	0.0329849497152	1	CALR FKBP1A PRKACB RGS16 RGS20 YWHAQ
YBX1	WP183	Proteasome_Degradation	59	up	59	3	0.0329928523155	1	H2AFZ PSMA7 UCHL1
TSC22D1	WP143	Fatty_Acid_Beta_Oxidation	33	up	43	2	0.0330866828558	1	ACSL4 LPL
POU2F2	WP129	Matrix_Metalloproteinases	31	up	113	3	0.033098060165	1	MMP9 TIMP1 TIMP3
ASCL2	WP1982	SREBP_signalling	62	up	23	2	0.033245237555	1	DBI MDH1
JUNB	WP2865	IL1_and_megakaryotyces_in_obesity	25	up	57	2	0.0332505688838	1	HBEGF S100A9
ATF3	WP384	Apoptosis_Modulation_by_HSP70	21	up	68	2	0.0332671296244	1	BID CYCS
NFKB2	WP395	IL-4_Signaling_Pathway	53	up	114	4	0.0333395707327	1	NFKB1 NFKBIA SOCS3 STAT1
TCF4	WP2525	Trans-sulfuration_and_one_carbon_metabolism	31	up	46	2	0.0333757012939	1	MTHFD2 PSAT1
ATF4	WP410	Diurnally_Regulated_Genes_with_Circadian_Orthologs	46	up	31	2	0.0333757012944	1	HERPUD1 PSMA4
MAFB	WP2100	Arylhydrocarbon_receptor_(AhR)_signaling_pathway	28	up	51	2	0.0334305454494	1	AHR NFE2L2
ETS2	WP195	IL-1_signaling_pathway	54	up	112	4	0.0334630385472	1	CCL2 IL1B NFKB1 NFKBIA
BATF3	WP2586	Aryl_Hydrocarbon_Receptor	42	down	34	2	0.0334793970348	1	CD36 GCLC
PPARG	KEGG-hsa05330	Allograft_Rejection	59	up	151	5	0.0335425706517	1	C3 CD80 STAT1 TUBA1A TUBA1B
PPARG	WP183	Proteasome_Degradation	59	up	151	5	0.0335425706517	1	H2AFZ PSMA7 PSME1 UBE2D1 UCHL1
FOXO3	WP615	Senescence_and_Autophagy	110	up	32	3	0.0335524830826	1	CREG1 IFI16 SQSTM1
ATF3	WP236	Adipogenesis	131	up	68	5	0.033711758323	1	CDKN1A CFD DDIT3 EGR2 HMGA1
STAT4	WP231	BCL-XL_prevents_the_binding_of_truncated_BID_to_BAX._This_is_prevented_by_BAD._BAD_can_displace_tBID_from_BCL-XL.___	92	up	130	6	0.0337183573157	1	HSP90AA1 JUN MAP3K8 NFKB2 NFKBIA TXN
HIF1A	WP1539	Angiogenesis	20	up	72	2	0.0337437286654	1	MMP9 TIMP3
