	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	ATF6B	BACH1	BATF	BATF3	BBX	BCL11A	BHLHE41	CDC5L	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXO3	GTF2B	GTF3A	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MBD2	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT6	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF267	ZNF274	ZNF281	ZNF322	ZNF350	ZNF37A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A
MAPK_targets/_Nuclear_events_mediated_by_MAP_kinases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00579988617302	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAP_kinase_activation_in_TLR_cascade	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0230163107334	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
M_Phase	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.069352178079	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0113087436993	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0440549603965	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00900066022787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0245094855828	1	1	1	1	1	1	1	0.0315492915886	1	1	1	1	1	1	1	1	1	1	1
Membrane_Trafficking	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0369986815688	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0726399796965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism	1	1	1	0.00545873460014	1	1	0.0246067952177	0.0255434248667	1	1	1	1	1	1	0.0609043903142	1	1	0.00430070151166	1	1	0.0912984834358	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0956857987192	1	0.0614126308481	1	0.0765084679474	1	1	0.0976313863086	1	1	1	1	1	1	1	1	1	0.0374443841633	1	1	1	1	1	1	1	1	0.00447227630704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0177599159601	1	1	1	0.0217728088223	0.0912984834358	1	1	1	1	1	1	1	1	1	0.00317324916712	1	1	0.00430070151166	0.0741151364939	1	1	1	0.0149287625195	1	1	1	1	1	1	1	1	1
Metabolism_of_RNA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0367345155157	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0185710056235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_amino_acids_and_derivatives	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0233575909386	0.0224638046306	1	0.0191063463336	1	1	1	1	1	1	1	1	1	1	1	1	0.0449585466637	1	1	1	1	1	1	1	1	1	1	1	0.057597288774	1	1	1	1	1	1	1	1	1	1	0.0631060599778	1	1	1	1	1	1	1	0.0631060599778	1	1	1	1	0.0134558308223	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_lipids_and_lipoproteins	1	1	1	1	0.0220437960213	0.0592928269498	1	1	0.0299611091189	1	1	1	0.0109770456519	1	0.00323441802616	1	1	1	1	0.0171111466184	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0705780109868	1	1	1	1	1	1	1	0.0993425780864	1	1	0.0355702412155	1	1	1	1	1	1	0.0340743526442	1	1	1	1	1	1	1	0.000575811148812	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0183528605707	1	1	1	1	0.0571832408461	1	1	1	1	1	0.0346122305732	1	1	1	1	1	1	1	1	1	1	1	1	0.094538944551	1	1	1	1	1	1	1	1	1	1	1	1	0.0150520484377	0.0949795626309	1	1	1	1	1	1
Metabolism_of_mRNA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0262357274092	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.013131719198	1	1	1	1	1	1	1	1	1	1	1	0.0671427600718	1	0.0942883379182	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_nitric_oxide	1	1	1	1	1	0.0224030034936	1	1	1	1	1	0.0485603967627	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00391554612022	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00312616564698	1	1	0.0625660166111	0.0868477519182	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0777982635732	0.0103250781485	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_nucleotides	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0348339279238	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0281407781648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0735395140652	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0379956235347	1	0.0341323785497	1	1	1	1	1	1	1	1	1	1	1	1	0.0198457269926	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0802171021528	1	1	1	1	1	1	1	0.0329512921867	1	1	1	1	1	1	1	1
Metabolism_of_polyamines	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0347190708662	1	0.0383429171171	1	1	1	1	1	0.0103841854368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00495873758279	1	1	0.0132658099164	1	1	1	1	1	1	1	1	0.00621477287712	1	1	0.00671535179816	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0103841854368	1	1	1	1	1	1	1	1	1	0.0222345819763	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_steroid_hormones_and_vitamins_A_and_D	1	1	1	1	1	0.00766979403993	1	0.0462455825127	1	1	1	0.0237878878533	1	1	0.000101286607456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0798802522579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.054839773008	0.0646842940112	1	1	1	1	1	0.00275282764428	1	0.00737262394222	1	1	1	1	1	0.0949792768589	1	1	1	1	1	1	1	1	1	1	1	1	0.0266833511564	1	1	1	1	1	1	1	1	1	0.0201169727915	1	1	0.000339828545124	1	1	1	1	1	1	1
Metabolism_of_vitamins_and_cofactors	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0215009358967	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00447079510948	1	1	1	1	1	1	1	1	1	1	1	1	0.0524120585984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0477244569345	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0716926079243	0.0218004945697	1	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	0.0828887710273	1	1	1	1	1	1	1	1	1	1	1	1	0.0627431443622	1	1	1	1
Metabolism_of_water-soluble_vitamins_and_cofactors	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0215009358967	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00447079510948	1	1	1	1	1	1	1	1	1	1	1	1	0.0524120585984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0477244569345	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0716926079243	0.0218004945697	1	1	1	0.0737056721001	1	1	1	1	1	1	1	1	1	0.0828887710273	1	1	1	1	1	1	1	1	1	1	1	1	0.0627431443622	1	1	1	1
Metal_ion_SLC_transporters	1	1	1	1	1	1	0.0121432524799	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00171310658512	1	1	1	0.0865348984929	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00764212592709	1	1	1	1	1	1	0.0697428698969	0.0964837924701	1	1	1	0.0647528385642	1	1	1	1	1	1	1	1	1	1	1	1	0.0865348984929	1	1	1	1	1	1	0.0370002071249	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Methionine_salvage_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0213270556985	1	1	1	1	1	1	1	1	0.0125996932399	1	1	0.0132914638838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mitotic_G1-G1/S_phases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.026511675933	0.0875496944388	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0589434076866	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mitotic_G2-G2/M_phases	1	1	1	1	1	0.0470965166712	1	1	1	1	1	1	1	1	1	1	0.0208027268436	1	1	1	1	1	1	1	0.0435948867108	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00205881964579	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0412414633882	1	1	1	1	1	1	1	1	1	1	0.0126522698962	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00234366106556	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00673492135206	1	1	1	1	1	1	0.0360639011017	0.0127856766921	1	0.0586271295562	1	1	1	1	1	1	1	1	1
Mitotic_M-M/G1_phases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0432895073301	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.027080816837	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0687025528993	1	1	1	1	1	1	1	0.0665214543329	1	0.0687025528993	1	1	1	1	1	1	1	1	1
Mitotic_Prophase	1	1	1	1	1	0.0551962389039	1	1	1	1	1	1	1	1	1	1	0.0540213548759	1	1	1	1	1	1	1	0.0187368769033	1	1	1	1	0.0357856752353	1	1	1	1	1	1	1	1	0.000368983099555	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0125299531512	1	1	1	1	1	1	1	1	1	1	0.00357093358182	1	1	1	1	0.0571676978252	1	1	1	1	1	1	1	1	0.000623504854345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00185069061816	1	1	0.0933632865519	1	1	1	0.010843357862	0.00529019281955	1	0.0255540681812	1	1	1	1	1	1	1	1	1
Muscle_contraction	1	1	1	1	1	1	1	1	1	1	1	0.060159602547	1	1	1	1	1	1	1	1	1	1	0.0202472996154	1	1	1	1	1	0.0695502203274	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0141327855444	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0287899314662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MyD88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0953325488669	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MyD88-independent_cascade_initiated_on_plasma_membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0688232569399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MyD88_cascade_initiated_on_plasma_membrane	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0817384535792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
MyD88_dependent_cascade_initiated_on_endosome	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0126060285838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
N-cadherin_signaling_events	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0960762225661	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NAD_biosynthesis_II_(from_tryptophan)	1	1	1	1	1	1	1	0.00634434400953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0161021137487	1	1	1	1	1	1	1	1	0.05597451868	1	0.032677495626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NF-kB_is_activated_and_signals_survival	1	1	1	1	1	1	1	1	1	1	1	0.0127252464706	1	1	1	1	1	1	1	1	1	1	0.00401085542208	1	1	1	1	1	0.014896115359	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00264775304858	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00136020857216	1	0.000852887514055	1	1	1	1	1	1	1	1	0.017218662192	1	1	1	1	1	1	0.0366627773848	0.017218662192	1	1	1	1	0.00387586585137	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00323398182444	1	1	1	1
NFkB_and_MAP_kinases_activation_mediated_by_TLR4_signaling_repertoire	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0688232569399	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOD1/2_Signaling_Pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0506002674056	1	1	1	0.0865348984929	1	0.0444486404294	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.071774657974	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
NOTCH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0313128961067	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352328718749	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0882686742533	1	0.0553507258633	0.0954281516304	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.018041940379	0.0521945906223	1	1	1	1	1	1	1	1	0.0462634919284	1	1	1	1	1	0.0352328718749	1	1	1	1	1	1	1	1
Nectin_adhesion_pathway	1	1	1	1	1	1	1	1	1	0.0994533105083	1	0.0264354114528	1	0.00363739090782	1	1	1	1	1	1	1	1	1	1	0.036691942062	1	0.0246105562512	1	0.0127578112081	0.0318237460651	1	1	1	0.0355413748661	0.00608123623679	1.46270186803e-05	1	1	0.0258787239256	1	1	0.00438865067704	1	1	1	0.0413127856202	1	1	0.0151990963678	0.0018185046163	0.0370357409573	0.00714739371318	1	1	1	1	1	0.076649355622	0.0254844047464	1	1	0.0381333746172	1	0.0493406924766	1	0.0156203029084	1	1	0.0028429593227	1	1	0.0339435301163	1	0.0433935762152	1	1	0.0443201522389	0.038028741923	1	0.0613123360242	1	0.0681540487433	1	1	1	1	0.0491921185459	0.0563123862575	1	0.0171134538389	0.0613565704446	1	1	1	1	0.0737833076988	1	1	1	1	0.0445497231264	0.0941454467189	1	1	0.0285633044741	0.0181858015369	1	1	0.00977519020657	1	0.0234019076049	1	1	1	1	1	1	1	0.0713015644137	1	1
Negative_regulators_of_RIG-I/MDA5_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00624951479484	1	1	0.0359915613841	0.0144184072356	0.00947524812472	0.00511203839936	1	0.0272795740442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.015876080349	1	1	1	1	1	1	1	0.0210911253552	1	1	0.0107641963247	1	1	1	1	1	1	0.0313796938539	0.0107641963247	0.095549459894	0.0144184072356	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0303336416363	1	1	1	1	1
Netrin-1_signaling	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0391271024264	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neuronal_System	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00789473179391	1	1	1	1	1	1	0.00649677495507	1	1	1	1	1	1	1	1	0.0881741048876	1	1	1	1	1	0.0567305363497	1	1	1	1	0.046225931876	1	1	1	1	1	1	1	1	1	1	0.0250777649265	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neurotransmitter_Release_Cycle	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0332547014806	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0239578331558	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neurotrophic_factor-mediated_Trk_receptor_signaling	1	1	1	1	1	0.0973856937441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nicotinate_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0211237885951	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Noncanonical_Wnt_signaling_pathway	0.0796073739102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Notch-mediated_HES/HEY_network	1	1	1	1	1	0.0411246449247	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153543268437	1	1	0.0532829377044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0542103583721	1	1	1	0.0447271995583	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0805773754841	1	1	1	0.0577272170292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0769281081653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0750294835639
Notch_signaling_pathway	1	1	1	1	1	0.0411246449247	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0153543268437	1	1	0.0532829377044	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0542103583721	1	1	1	0.0447271995583	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0805773754841	1	1	1	0.0577272170292	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0769281081653	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0750294835639
Nucleotide-binding_domain,_leucine_rich_repeat_containing_receptor_(NLR)_signaling_pathways	1	1	1	1	1	1	0.0402788003697	1	1	1	1	0.0337812275138	1	0.0380135049187	1	1	1	1	1	1	0.0570275075972	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0570275075972	1	1	1	1	1	1	0.000531526298203	1	1	1	0.00210663064932	1	0.000381006802344	0.0418539576583	0.0107017567103	1	0.0245866299036	1	1	1	1	1	1	1	1	1	0.0285551005547	1	1	1	1	1	1	1	0.0149830076352	1	1	1	0.0115820676034	1	1	1	0.00392185589587	0.0254023738817	1	1	1	1	1	1	1	0.0570275075972	0.00129706859421	0.000149017037987	0.013273480019	0.013273480019	1	1	0.0570275075972	1	1	1	1	1	1	1	1	1	1	0.0313343813116	1	1	0.00285157886895	1	1	0.0258821853597	1	1	1	1	1	1	1	1	1	1
Opioid_Signalling	1	1	1	1	1	1	1	1	1	1	1	0.0329619610013	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
