	AHR	ARID3A	ARID5B	ARNT	ASCL2	ATF3	ATF4	ATF5	BATF	BATF3	BBX	BCL11A	BHLHE41	CEBPD	CEBPG	CEBPZ	CREB3	CREB3L2	CREM	CUX1	DBP	DDIT3	DNMT1	DNTTIP1	EGR2	EPAS1	ETS2	ETV5	ETV6	FOS	FOXO3	GTF2B	GTF3A	HBP1	HES6	HIF1A	HLX	HMG20A	HMG20B	HMGA1	HMGN3	IRF1	IRF2	IRF3	IRF5	IRF7	IRF8	IRF9	JUN	JUNB	JUND	KLF10	KLF3	KLF6	LCORL	LYL1	MAFB	MAFF	MECP2	MEF2A	MITF	MSANTD3	MSC	MTF1	MXD1	MXD4	NFAT5	NFE2L1	NFE2L2	NFIC	NFKB1	NFKB2	NR1H3	NR3C1	PKNOX1	PLSCR1	POGK	POU2F2	PPARG	RBPJ	REL	RELA	RELB	RREB1	RUNX1	SNAI3	SOX4	SP3	STAT1	STAT2	STAT3	STAT4	STAT5A	TCF4	TCF7L2	TFDP2	TFEB	TFEC	TGIF1	THAP1	TSC22D1	XBP1	XPA	YBX1	YY1	ZBTB43	ZEB2	ZHX1	ZNF143	ZNF22	ZNF267	ZNF274	ZNF281	ZNF32	ZNF322	ZNF37A	ZNF394	ZNF444	ZNF524	ZNF580	ZNF677	ZNF75A	ZNF780A
MAPK_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0596283273517	1	1	0.0779696386585	1	0.0858697397326	1	1	1	0.0157940181066	1	1	1	1	1	1	1	1
Malaria	0.0446822206175	1	0.00192370583529	1	1	1	1	1	1	4.93996219415e-05	0.00722493124476	1	1	1	1	1	1	1	1	1	0.0028799431986	1	1	1	1	1	0.00127528268978	1	1	1	1	1	1	1	1	0.0317560684341	1	1	1	1	1	0.0871640236861	1	1	1	0.0356107940953	1	1	1	1	1	1	1	0.00811075792985	1	1	0.0149214330167	1	1	1	1	1	0.0210449704758	1	1	1	1	1	0.0447510656042	1	1	0.00495241997838	0.0192445727216	0.0439584357503	1	0.0258599094176	1	0.0290271857908	1	0.00229946458826	1	0.0283448901598	1	1	1	0.00256099421793	1	1	0.0906307486664	0.0283448901598	0.0069850200368	0.00980423762	1	0.00319588445773	1	1	0.0114802948706	1	0.00155884462691	1	1	1	1	1	1	1	1	0.00461756293728	1	1	1	0.0489092851035	1	1	1	1	1	1	1	0.0166556878385	1	1	1
Measles	1	1	1	1	1	1	1	1	1	0.00451331702741	1	0.0067769019727	1	1	0.0455567219536	1	1	1	1	0.00287064616999	0.0735488129518	1	1	1	1	1	0.00494924582688	1	1	1	1	1	0.0674887981215	1	1	0.00228365931196	1	1	1	1	1	3.31528903275e-06	1	0.025593601213	4.46191182135e-06	4.51996217088e-06	6.67485806161e-06	2.00846935561e-06	1	3.05730646406e-05	1	1	1	0.0974097148339	1	1	1	1	1	1	1	0.0453045239498	1	1	0.0150340915132	1	0.0970091322144	1	0.000209793007806	1	1	0.000710532267828	0.0547285658198	0.00472320241636	1	1	1	0.0353234360436	0.00165032314727	1	1	5.14292204654e-05	1	1	1	1	1	1	0.00015382167395	5.14292204654e-05	7.9089876068e-05	0.000689777360108	0.0118405250767	1	1	1	0.0294513167768	1	1	1	1	1	1	1	0.0838941860932	1	1	1	1	1	1	1	1	1	0.0132928598831	1	1	0.0103017628163	1	1	1	1	1
Melanogenesis	1	1	1	1	0.0829401738535	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Melanoma	1	1	1	1	1	0.0452120277937	1	1	1	1	1	1	1	1	1	0.00203746118401	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0491772804521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0352260563065	1	1	1	1	1	1	1	1	1	1	1	1	0.0352260563065	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0150922683341	1	1	1	1	0.0925774847005	1	0.00855957384083	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Metabolism_of_xenobiotics_by_cytochrome_P450	1	0.00252238194192	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0566435163261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Mineral_absorption	0.00452670816089	1	0.00192370583529	1	1	1	1	0.0177333372951	1	1	1	0.0888342641559	0.000459501230115	1	1	1	1	0.00182939859319	1	1	1	0.0258599094176	1	1	1	1	2.65271746913e-06	1	1	0.0795353139488	1	1	1	1	1	3.29993468107e-07	1	1	1	1	1	0.0871640236861	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00915835365182	0.0467779146559	1	1	1.39587108539e-09	3.95807977316e-05	1	1	1	0.0447510656042	1	1	1	1.95955989202e-05	0.000120639679473	1	1	1	0.0290271857908	1	1	0.0510755813813	1	1	1	1	1	1	0.00194313495335	1	0.0283448901598	0.032585938736	0.00980423762	0.00172037402211	1	1	1	0.0581776313221	1	1	1	1	1	1	1	1	1	1	1	1	0.00318349958144	1	1	1	1	1	1	1	1	1	1	1	1	1
NOD-like_receptor_signaling_pathway	1	1	0.00292448864381	1	1	0.00439961714897	1	1	1	1.53311826511e-05	1	1	1	1	0.0477825488348	1	1	1	1	1	0.00488904008387	1	1	1	0.0286119566454	1	0.000476529856231	0.00372935889278	1	1	1	1	1	1	1	0.0459103522162	1	1	0.0360614874196	1	1	0.0070489549637	1	1	1	0.0143225075537	1	0.00286921253942	1	1	1	0.0429438398054	1	0.000106061015339	1	1	1	1	1	0.0587262368664	0.060687170681	1	1	1	1	1	1	0.0018940031413	0.0191364589004	1	1	0.0399925716123	0.0337694309252	0.00207263468508	1	1	1	0.0460055600564	0.00139624295519	0.0939719977683	0.00837810051324	0.0107245921569	0.0152088144321	0.0108806141863	1	1	1	0.0239699937084	0.0468866167471	0.000349552334745	1	0.000748216435376	1	0.000676145882788	1	1	0.0188240403619	1	0.0296597474048	1	1	0.00212584506531	1	1	0.0746345482958	1	1	0.000198796444398	0.0502734523561	1	1	1	1	1	0.02015377602	1	1	1	1	1	1	0.0296597474048	1
Natural_killer_cell_mediated_cytotoxicity	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0646564526151	1	1	1	1	0.0882711068785	0.0800643489969	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0289843304618	1	1	0.0316512820269	1	1	1	1	1	0.0390933531762	1	0.0410450848956	1	0.0377800073698	0.0722609551627	1	1	1	1	1	0.0915840633512	1	0.0461093988763	1	1	0.0251536992976	1	1	1	1	1	1	1	1	1	1	0.0882711068785	1	1	1	1	1	1	0.0708687018196	1	1	1	1	1	0.04667654517	1	1	1	1	1
Neuroactive_ligand-receptor_interaction	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0804183381468	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Neurotrophin_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0615156195205	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0420109624016	1	1	1	1	0.0846590416076	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nicotinate_and_nicotinamide_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0864647813134	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0929212481477	1	1	1	1	1	0.0645153325259	1	1	1	1	1	1	1	1	0.0264929315995	1	1	0.0581652278036	1	1	1	1	1	1	1	1	1	1	1	1	0.0397144808994	0.0565904191053	1	1	1	1	0.00522033834362	0.0103685394814	1	1	1	1	1	1	1	1	0.0497338084166	0.0185176275575	0.0207876586867	0.0257729238125	1	0.00321967194753	1	1	0.0692052158305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0128925156593	1	1	1	1	1	1	1	1	1	1	1
Nitrogen_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0747781182023	1	1	1	1	0.0185613132884	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0703430258583	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0309639537075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Notch_signaling_pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0828386858839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Nucleotide_excision_repair	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0991304114913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0567353647261	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Oocyte_meiosis	1	1	1	1	0.0989111661522	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00461629426195	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0814061650228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Osteoclast_differentiation	1	1	1	1	1	1	0.0689342479912	0.0526163004696	1	0.000193247054253	1	0.000336910599877	1	0.0578496713796	1	1	1	1	1	1	0.00401687720883	1	1	0.0712900263443	0.0430917227719	1	5.85469718278e-05	0.0526163004696	1	0.000165162412174	1	1	1	1	1	0.0315856214275	1	1	1	0.00404204140844	1	6.60803721659e-05	1	0.00310990733036	0.012926300002	0.00124343485539	1	0.00137672626643	0.00780778833767	0.00462981413889	1	1	1	0.000600300576694	0.000183248041995	0.0423074605456	0.0431612818411	1	1	0.00223895158055	0.0113194577952	1	1	0.0614431150187	1	1	0.013584815604	1	1.31623577293e-06	1	1	0.00753799338717	0.00201684227733	2.80790732395e-05	1	1	1	7.40774110708e-06	0.00121324741713	0.0320025824804	0.00217122090545	0.000712175694564	0.0650786584391	1	1	1	1	0.0477580017759	1.25468127099e-06	3.53250224852e-05	0.00100155012915	0.00630564974692	0.0431612818411	0.000908087853277	1	1	0.0250428882587	1	1	1	0.0145293651408	1	1	1	1	1	1	0.0277639434513	1	1	1	0.0614431150187	1	1	0.0842534298471	1	0.0273430630684	0.000260548325397	1	1	1	1	1
Oxidative_phosphorylation	1	1	1	0.0122556253802	1	1	0.000340279398922	0.000505102615521	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00937106106934	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.046083534573	0.0147528757493	1	0.00601695746526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.16332513334e-06	1	1	1	1	1	1	1	1	0.0384863103879	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0782563087728	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000106879236434	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
PPAR_signaling_pathway	0.0113404499578	0.0309639537074	1	1	0.0445135622882	1	0.0948319731701	1	1	0.00240864904039	0.0136729482309	0.000621610919074	1	1	1	1	1	1	1	1	0.0503629179663	1	1	1	1	0.00879768615105	0.0272899577038	1	1	0.000447560208789	1	0.00291087431272	0.0468324637984	1	1	0.000374608248775	1	1	0.0504449290118	4.56711192087e-05	1	1	1	1	0.0213669995063	0.00165184132719	1	0.000161548121918	1	1	1	0.0598380339689	0.00738885499515	1	1	1	1	1	1	0.000188985187396	0.0838013370782	1	1	0.0874320263293	1	1	0.0309639537074	1	1	1	1	0.000867449069983	1	1	0.000369965044461	1	1	3.05730634337e-05	0.052859733348	0.00182923206693	1	0.0224781634464	1	1	1	1	0.00402446791212	1	0.00930159645856	0.00536619930394	0.0885537232944	0.00225200132295	1	1	1	1	0.00753770736478	1	1	1	0.0147976323863	1	1	0.00848214498185	1	0.00491253684531	1	1	1	1	1	1	1	1	0.0284907735515	1	3.43407721561e-05	1	1	0.0309639537074	0.0103164961672	0.0416532131093	1
Pancreatic_cancer	1	1	1	1	1	0.0452120277937	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Parkinson's_disease	0.0543599053678	1	1	0.0120039727902	1	0.0159013721566	0.000326464600667	9.5242837177e-06	1	1	1	0.0528239824453	1	1	1	0.0068826123652	1	1	1	1	1	1	1	0.00917634733103	1	0.0277639434513	1	1	1	1	1	1	0.060390790809	1	1	1	0.0234724921216	1	1	0.0374763426666	1	1	1	1	0.012926300002	0.0141367338547	1	0.00137672626643	1	1	1	0.00570759694112	1	1	1	1	1	1	1	0.0931982672914	1	1	1	0.0614431150187	1	1.12796382978e-06	1	1	1	1	1	1	0.0455646560764	1	0.00321374918204	1	1	1	0.0802425811316	1	1	1	1	1	1	1	1	1	1	0.0285677435978	1	1	1	1	1	1	1	1	1	0.0234724921216	1	1	1	1.69958234286e-06	1	1	1	1	0.0445281720495	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Pathogenic_Escherichia_coli_infection	1	1	1	1	1	1	1	1	1	1	0.00836548464777	0.0267980094727	1	1	1	1	1	0.0190857122372	1	1	1	1	9.2874596902e-10	1	9.07200684721e-05	1	1	2.52299149194e-05	1	0.00153976259991	1	1	1	1	1	1	1	1	7.35891914072e-09	4.47413193658e-05	1	1	1	1	1	1	1	1	0.000324905560889	1	1	1	1	1	1	1	1	0.00835740925824	1	0.045680982037	1	1	0.0242480336462	1	1	1	1	0.00154573090607	1	1	1	1	0.0258558876583	0.0530100399896	0.0868844048295	1	1	1	0.000914606840093	1	1	0.00801038828393	1	0.000399496435901	1	1	1	1	0.0362236282196	1	1	1	1	1	1	1	1	1	1	1	0.0609307948683	3.39272125227e-06	1	1	0.00835740925824	1	1	1	0.000324905560889	1	2.6516759899e-08	1	1	1	1	1	1	1	1	1	1	1	0.00297331797922
Pathways_in_cancer	0.0626186583561	1	1	1	1	0.000264182034859	1	1	1	1	1	0.0751731983465	1	1	1	0.000128021299533	1	1	1	1	1	1	1	1	0.0562514319258	1	1	0.0628225347023	1	1	1	1	1	1	1	1	1	1	0.0819628018311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00201406285395	1	1	1	1	1	1	1	1	0.0397219170825	1	1	1	0.0810285452532	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00996976221361	1	1	1	1	1	0.0530466646059	1	1	1	1	1	1	0.0132508676626	1	1	1	1	1	1	1	1	1	1	1	1	0.0150308931084	1
Pentose_and_glucuronate_interconversions	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0734199363598	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Peroxisome	1	1	0.056139007979	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0105474417228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0330589881608	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Phagosome	1	1	1	1	1	1	0.0991549701344	1	1	1	0.00615538304459	0.000288644705529	1	6.1698469263e-05	0.060901422178	1	1	0.00468089939199	1	1	1	4.53791482724e-07	5.91656182936e-08	0.0933587896959	0.000780226454376	1	9.68339087803e-08	5.55916523814e-07	1	5.05484543112e-13	0.00882878159768	1	0.0946939188048	1	1	0.0555593528961	1	1	9.67754376499e-05	1.07583416509e-07	0.00615538304459	1	1	6.40877946733e-05	0.00186780972717	0.0326406399985	0.000963948340259	1	0.00214559718286	1	1	1	1	0.0348001694813	0.000380259860887	0.00615538304459	0.000136981295002	0.000963948340259	0.0560683301228	1.51496607481e-08	0.0838573608222	1	0.0285948264283	0.0207929294112	1	1	0.00260329554182	1	9.42827962469e-06	1	1	0.0017653898376	1.28456911774e-10	7.92710908026e-09	0.000591332616712	1	1	0.0233044925102	2.70172511363e-07	1.57293111869e-09	0.0939364770395	7.82130340515e-06	1	3.77476967636e-05	1.18456526594e-05	1	1	1	0.000156773802514	0.0582262697536	0.0282209777223	0.0166334918726	0.0689834271869	1	0.000257196788552	1	1	1	1	1	1	0.00413833709535	1	0.0290484578096	0.00577081300203	1	0.048786228535	1	0.0133550951637	1	4.43500599845e-06	1	1	0.00932517273506	0.000200679971869	1	0.0485144376807	1	1	1	0.0040188084317	1	0.0212673575099
Phosphatidylinositol_signaling_system	1	1	1	1	0.05271058748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Phototransduction	1	1	1	1	0.00822213056495	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0450618590805	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0427257786075	1	1	1	1	1	1	1	1	1	1	1	1	1	0.032823396727	1	1	1	1	1
Porphyrin_and_chlorophyll_metabolism	1	1	1	1	1	1	1	1	1	1	1	0.0625989376854	1	1	1	1	1	0.0760497977538	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0782100511941	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00616059399924	1	0.0208999921803	1	1	1	1	1	1	0.0443277988531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Primary_bile_acid_biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0558427910768	1	1	1	1	1	1	1	0.0284169461692	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0987889329531	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Primary_immunodeficiency	1	1	1	1	1	1	1	1	1	1	1	0.035338688619	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0599580302698	1	1	1	1	1	1	1	1	0.0054834264727	1	1	0.015064532994	0.0534065078547	0.0291125408259	1	1	0.0664078743006	0.00950181427962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0638345774996	1	1	0.0406740859087	1	1	1	1	1	1	0.0783762967657	1	1	1	1	1	1	1	1	1	0.0285519208822	0.00784687924332	0.0498406285873	0.0609014221795	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0244730361091	1	1	1	1	1	1	1	1	1	1	1
Prion_diseases	1	1	0.0133735224426	1	1	0.0630291892129	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0133735224426	1	1	1	1	0.00153904917307	0.0581251936914	1	1	1	1	1	1	0.000361271321403	0.0125862939084	1	1	1	0.010593096854	1	1	1	0.000624103284562	1	1	0.0306769948797	1	1	1	1	1	1	1	1	1	0.0518104874579	1	1	0.000233342185106	1	1	1	1	1	1	0.00852776733352	1	0.00233774891304	1	1	1	0.000691120329134	0.0021764854165	0.0305628596976	1	1	1	0.0190373281969	0.000459134421084	1	1	1	1	0.00273223160614	1	1	1	1	1	1	0.000279252220686	0.000454524786311	0.0697794483254	1	1	0.0240001818584	1	1	1	1	1	1	0.00774832804746	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Progesterone-mediated_oocyte_maturation	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0708085033914	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0511624442084	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0222705981519	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0549107056857	1	1	1	1	1	1	0.0970097959502	1	1	1	1	1	0.0405172247183	1	1	1	1	1	1	0.0587528852762	1
Propanoate_metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.053833516913	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0510759441226	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Prostate_cancer	1	0.0458268762219	1	1	1	0.0176295992758	1	1	1	0.0276380446003	1	1	1	1	1	0.00320311698861	1	1	1	1	1	1	1	1	0.0295078715033	1	1	0.0151154695295	1	1	1	1	1	1	1	1	1	1	0.00985947411714	1	1	1	1	1	1	1	1	1	1	0.0899293566478	0.0533095592686	1	1	0.0346604833422	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000468417966327	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0232510921502	1	1	1	1	1	1	1	1	1	1	1	0.0232510921502	1	1	1	1	1	0.00659147671822	1	1	0.0293565352904	0.00746564710918	1	1	1	1	1	1	1	1	0.0422451798617	1	1	1	1	1	1	0.00733601451397	1
Proteasome	1	1	1	1	1	1	0.0425162347367	1	1	1	1	1	1	1	0.0291125408249	1	1	0.079070467842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0133306268056	1	1	0.00439328589132	0.0237430063733	0.0461678154959	0.0386039066196	1	0.0167259574456	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0165284838431	1	1	1	1	1	1	1	1	1	0.00337236010868	1	1	1	1	1	1	1	0.0187531846017	1	1	1	0.0167259574456	1	1	1	1	1	1	1	1	1	1	0.0461678154959	1	1	1	1	1	1	1	1	1	1	1	1	0.00967404706143	1	1	1	1	1
Protein_digestion_and_absorption	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0876221322126	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
Protein_processing_in_endoplasmic_reticulum	1	1	1	1	1	0.000565255205125	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0480692881135	1	1	1	1	1	0.00041237082694	1	1	1	1	1	1	1	1	1	1	0.0523313615909	0.0193884344026	1	1	1	1	1	1	1	1	1	1	1	0.0661613505349	1	1	1	0.0662519974932	1	1	1	1	1	1	1	1	1	1	1	0.032841027825	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.0743405038338	1	1	1	1	1	1	0.0454184255538	0.0286599568325	1	1	1	1	1	1	1	1	1	0.000709771665757	1	1	0.00157006514109	1	1	1	0.00323411346463	1	1	1	1	1	1	1	1	1	1	1	1	1	1
